,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time,score,well,protocol
22,0.001684536416239775,0.08446396690476338,2.2113922599015e-05,0.05119496206375662,0.12153538007564514,0.02687489759135218,0.0088782949520459,0.02879755059069882,0.15464914419855552,652.3532082311477,1273,2696.8578873469996,652.3532082311477,8,staircaseramp1
23,1.87062672117046,4.8969691667882e-05,1.6713356946055384e-06,9.639302530638177e-06,1.1457024380028262e-06,0.00039193782061698536,0.001143105471147688,0.04548827352100007,0.1524,,1273,,,8,staircaseramp1
24,0.34186849255265567,1.0000001779629369e-07,3.1732440838052773,1.0000000587769007e-07,2.9093082481397145e-07,1.0001095035471449e-07,9.974753089888476e-06,1.0005019125692603e-07,0.07113331948124753,101917.85871077831,1438,2332.038716785,101917.85871077831,8,staircaseramp1
25,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1438,,,8,staircaseramp1
26,0.0016845029852824512,0.08446319211750238,2.211468319013742e-05,0.051194732455915555,0.12152878487109718,0.02687400712240131,0.00887775083444595,0.028798310937936257,0.15465091690029675,652.3532117344785,1600,3234.737667266,652.3532117344785,8,staircaseramp1
27,1.0616113658038264e-05,3.4449925079113536e-07,0.07044696388741395,0.0023388653134878094,5.866049931426783e-06,8.272507314813482e-07,0.017330356566826497,0.023520791230131947,0.1524,,1600,,,8,staircaseramp1
28,0.20484734385599293,1.0000014577320519e-07,0.22619013909133645,1.0000024603474451e-07,6.205881017827753e-05,1.000002621513481e-07,3.661604004395563e-07,1.000002986049618e-07,2.4114394022208674,101917.75320100895,1416,2414.861014628,101917.75320100895,8,staircaseramp1
29,0.24074091712150858,0.0004783221192050146,9.295713479036602,0.012043008445077278,0.00013390646989930752,3.3312240572445815e-06,7.910535623410986e-07,1.3840337914703782e-07,0.1524,,1416,,,8,staircaseramp1
30,0.2810432072016173,0.00012778095645085276,2.7954741829659604e-07,0.0014438789106606402,22.818431703532493,0.04942828460462994,10.459952839891809,0.014535400842469574,0.030244541943718693,54688.293752778554,1385,2687.044911223,54688.293752778554,8,staircaseramp1
31,1.0701232260925705e-05,0.014779060105357495,0.30397173843187836,6.0469138572210035e-05,0.00010285752195209973,0.23528957868992295,8.802738168366808,0.00022478127252102662,0.1524,,1385,,,8,staircaseramp1
32,4.631692432746514e-05,0.0898423196711916,1.3686441788515056,0.00026025132831084045,5.80021457896832,0.01828671683881036,3.7925799867693805e-07,0.0004277270364304526,0.15249154351155964,137574.52298148483,261,576.0495890419988,137574.52298148483,8,staircaseramp1
33,4.632698519136798e-05,0.0898859867146393,1.3687766757827027,0.000437965803929556,5.799394116837598,0.01815869179861583,3.791260088124415e-07,0.0004537915914583432,0.1524,,261,,,8,staircaseramp1
34,0.001684536416239775,0.08446396690476338,2.2113922599015e-05,0.05119496206375662,0.12153538007564514,0.02687489759135218,0.0088782949520459,0.02879755059069882,0.15464914419855552,652.3532082311477,1273,2728.8188030400015,652.3532082311477,8,staircaseramp1
35,1.87062672117046,4.8969691667882e-05,1.6713356946055384e-06,9.639302530638177e-06,1.1457024380028262e-06,0.00039193782061698536,0.001143105471147688,0.04548827352100007,0.1524,,1273,,,8,staircaseramp1
36,0.34186849255265567,1.0000001779629369e-07,3.1732440838052773,1.0000000587769007e-07,2.9093082481397145e-07,1.0001095035471449e-07,9.974753089888476e-06,1.0005019125692603e-07,0.07113331948124753,101917.85871077831,1438,2179.460281875,101917.85871077831,8,staircaseramp1
37,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1438,,,8,staircaseramp1
38,0.0016845029852824512,0.08446319211750238,2.211468319013742e-05,0.051194732455915555,0.12152878487109718,0.02687400712240131,0.00887775083444595,0.028798310937936257,0.15465091690029675,652.3532117344785,1600,3005.554995525,652.3532117344785,8,staircaseramp1
39,1.0616113658038264e-05,3.4449925079113536e-07,0.07044696388741395,0.0023388653134878094,5.866049931426783e-06,8.272507314813482e-07,0.017330356566826497,0.023520791230131947,0.1524,,1600,,,8,staircaseramp1
40,0.20484734385599293,1.0000014577320519e-07,0.22619013909133645,1.0000024603474451e-07,6.205881017827753e-05,1.000002621513481e-07,3.661604004395563e-07,1.000002986049618e-07,2.4114394022208674,101917.75320100895,1416,2357.6038463550003,101917.75320100895,8,staircaseramp1
41,0.24074091712150858,0.0004783221192050146,9.295713479036602,0.012043008445077278,0.00013390646989930752,3.3312240572445815e-06,7.910535623410986e-07,1.3840337914703782e-07,0.1524,,1416,,,8,staircaseramp1
42,0.2810432072016173,0.00012778095645085276,2.7954741829659604e-07,0.0014438789106606402,22.818431703532493,0.04942828460462994,10.459952839891809,0.014535400842469574,0.030244541943718693,54688.293752778554,1385,2686.7916325509996,54688.293752778554,8,staircaseramp1
43,1.0701232260925705e-05,0.014779060105357495,0.30397173843187836,6.0469138572210035e-05,0.00010285752195209973,0.23528957868992295,8.802738168366808,0.00022478127252102662,0.1524,,1385,,,8,staircaseramp1
44,4.631692432746514e-05,0.0898423196711916,1.3686441788515056,0.00026025132831084045,5.80021457896832,0.01828671683881036,3.7925799867693805e-07,0.0004277270364304526,0.15249154351155964,137574.52298148483,261,571.3443838809999,137574.52298148483,8,staircaseramp1
45,4.632698519136798e-05,0.0898859867146393,1.3687766757827027,0.000437965803929556,5.799394116837598,0.01815869179861583,3.791260088124415e-07,0.0004537915914583432,0.1524,,261,,,8,staircaseramp1
46,0.001684536416239775,0.08446396690476338,2.2113922599015e-05,0.05119496206375662,0.12153538007564514,0.02687489759135218,0.0088782949520459,0.02879755059069882,0.15464914419855552,652.3532082311477,1273,2717.7928626030007,652.3532082311477,8,staircaseramp1
47,1.87062672117046,4.8969691667882e-05,1.6713356946055384e-06,9.639302530638177e-06,1.1457024380028262e-06,0.00039193782061698536,0.001143105471147688,0.04548827352100007,0.1524,,1273,,,8,staircaseramp1
48,0.34186849255265567,1.0000001779629369e-07,3.1732440838052773,1.0000000587769007e-07,2.9093082481397145e-07,1.0001095035471449e-07,9.974753089888476e-06,1.0005019125692603e-07,0.07113331948124753,101917.85871077831,1438,2334.815117189,101917.85871077831,8,staircaseramp1
49,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1438,,,8,staircaseramp1
50,0.0015663439996606362,0.0792871613045986,2.2168249497236864e-05,0.05120178899118192,0.0959860973459297,0.023935534290024707,0.007051828310061853,0.03131425347059809,0.15487161348859124,719.5676412327535,1807,4193.509169433,719.5676412327535,6,sis
51,1.0616113658038264e-05,3.4449925079113536e-07,0.07044696388741395,0.0023388653134878094,5.866049931426783e-06,8.272507314813482e-07,0.017330356566826497,0.023520791230131947,0.1524,,1807,,,6,sis
52,1.8932866229802279,1.0002036672201351e-07,0.1023542492432722,1.0000322726110914e-07,2.7776623766638193e-07,0.009460384079706187,2.0097261993463635,0.016155410971027236,0.00865944533201167,121383.67483628716,1328,2819.0067348559996,121383.67483628716,6,sis
53,1.9063643129838521,0.0009252095641796377,0.1007345853044058,0.00011505037508181349,2.816227764529669e-07,0.0051130627487020975,1.977188042016049,6.0797260501449406e-05,0.1524,,1328,,,6,sis
54,0.001566352676738429,0.07928806697841333,2.2168446179825845e-05,0.05120155200871049,0.09598656980413907,0.023935085210527687,0.007052011581576713,0.0313148961309134,0.15486974982852938,719.5676331853002,1996,4706.506116274999,719.5676331853002,6,sis
55,0.0031272616437921646,0.00014224433588452126,0.012221604464010525,1.812027283927443e-07,0.005537205701119131,3.299374986265858e-07,2.7211192177752666,0.021602557160675395,0.1524,,1996,,,6,sis
56,1.0000046707623587e-07,0.18964648896381925,1.00000940733345e-07,0.08923151950067107,1.0000210707708675e-07,0.3528918244479969,6.724994625661188e-05,0.13762369171385846,0.3612323251241726,49925.636666407656,3100,6045.635340076,49925.636666407656,6,sis
57,0.005488394669436449,0.0034425774619978753,3.6463911687568338e-06,1.4948177962402067e-07,0.0002547144734715139,6.497553031000084e-05,0.00011446872574963456,0.00029732945159994227,0.1524,,3100,,,6,sis
58,0.0015663582624766885,0.07928767407550832,2.216808479351027e-05,0.05120176408164557,0.09598421140467338,0.023934953122089955,0.007051785150222773,0.03131472944832227,0.15486965176910295,719.5676474032433,3122,7029.460398061998,719.5676474032433,6,sis
59,1.0978679332719794e-07,0.050397503380261145,0.462682042390383,1.1921593898508715e-05,8.1274799937831e-07,4.8619505109681955e-06,0.13509625980715725,2.1655207202978403e-05,0.1524,,3122,,,6,sis
60,0.35536389486450276,1.0000009908214249e-07,3.1752200440248,1.0000003370193441e-07,2.8425547820202624e-07,1.0002438105266416e-07,1.048028831162999e-05,1.0003651980755965e-07,0.08383267012608427,121384.19675205357,1326,2323.293945563,121384.19675205357,6,sis
61,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1326,,,6,sis
62,0.0015662891178014804,0.07928571112417356,2.2168510819423295e-05,0.05120161260398557,0.09598532407064919,0.023935411637026845,0.007051817923581833,0.031314069599971156,0.1548715530405409,719.5676503216933,1197,2840.465546309,719.5676503216933,6,sis
63,0.02141277046290009,8.502046331382537e-06,0.0008045148664635814,0.00024413358182682525,4.798301501661584,2.426739000463689e-06,0.06404198100130948,1.4680450895882169e-06,0.1524,,1197,,,6,sis
64,1.0000007191896096e-07,0.18921119818117457,1.0000260286653338e-07,0.08923328290356189,1.0000018857014271e-07,0.35285769740098977,6.724714397588628e-05,0.1376240930565928,0.36695578058029665,49925.67943818472,1662,3241.0812620820006,49925.67943818472,6,sis
65,3.621262189769708e-05,1.0445747829647497e-07,1.1832330931622876e-07,0.004661432446318569,3.8817289254672406e-07,0.00016128340739232985,5.520323342568813e-05,0.005125175325463458,0.1524,,1662,,,6,sis
66,1.0000046475164185e-07,0.1894325475172803,1.0000049584802684e-07,0.08922952734995435,1.0001122375048708e-07,0.35287604964147906,6.72226941377009e-05,0.13762712244998287,0.3640258234536209,49925.64979067027,2294,4284.297026405,49925.64979067027,6,sis
67,0.33267714920204855,0.00044480316963901395,1.5507243055029118e-06,0.0011568252883848245,1.2396085491331278e-07,6.6170263746219455e-06,0.2934300859490882,2.292536029368164e-05,0.1524,,2294,,,6,sis
68,0.0015663332491929673,0.0792862438965624,2.217124277203776e-05,0.051200596678995965,0.09598831821350029,0.023935284578590694,0.007051936851871523,0.031314851416442954,0.15487209882306818,719.5676578851668,827,1965.3843007170017,719.5676578851668,6,sis
69,3.697022334337049e-06,0.0351944299700528,0.00010503357990750889,0.011613473702414969,0.008396323263682564,0.00043946047608043237,0.0011842213781655423,0.0009436538312893684,0.1524,,827,,,6,sis
70,2.2793907450936195,0.0003261665652058309,3.2552894743054788e-06,0.0011369775839644878,0.00011834531548347349,1.000223605710615e-07,3.245030552594774e-07,1.0006499748128898e-07,3.0044714041810874,121383.80319261992,1398,2560.0726890839996,121383.80319261992,6,sis
71,0.820820700837886,0.0010202862136944866,2.244860668016668e-06,0.000729789310015405,0.0013907224196442554,0.00010648202771526585,1.4718206876791643e-07,0.0027719961304968435,0.1524,,1398,,,6,sis
72,0.35536389486450276,1.0000009908214249e-07,3.1752200440248,1.0000003370193441e-07,2.8425547820202624e-07,1.0002438105266416e-07,1.048028831162999e-05,1.0003651980755965e-07,0.08383267012608427,121384.19675205357,1326,2476.8422349159996,121384.19675205357,6,sis
73,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1326,,,6,sis
74,0.0015662891178014804,0.07928571112417356,2.2168510819423295e-05,0.05120161260398557,0.09598532407064919,0.023935411637026845,0.007051817923581833,0.031314069599971156,0.1548715530405409,719.5676503216933,1197,2868.415033709,719.5676503216933,6,sis
75,0.02141277046290009,8.502046331382537e-06,0.0008045148664635814,0.00024413358182682525,4.798301501661584,2.426739000463689e-06,0.06404198100130948,1.4680450895882169e-06,0.1524,,1197,,,6,sis
76,1.0000007191896096e-07,0.18921119818117457,1.0000260286653338e-07,0.08923328290356189,1.0000018857014271e-07,0.35285769740098977,6.724714397588628e-05,0.1376240930565928,0.36695578058029665,49925.67943818472,1662,3239.8150350649994,49925.67943818472,6,sis
77,3.621262189769708e-05,1.0445747829647497e-07,1.1832330931622876e-07,0.004661432446318569,3.8817289254672406e-07,0.00016128340739232985,5.520323342568813e-05,0.005125175325463458,0.1524,,1662,,,6,sis
78,1.0000046475164185e-07,0.1894325475172803,1.0000049584802684e-07,0.08922952734995435,1.0001122375048708e-07,0.35287604964147906,6.72226941377009e-05,0.13762712244998287,0.3640258234536209,49925.64979067027,2294,4270.809361734,49925.64979067027,6,sis
79,0.33267714920204855,0.00044480316963901395,1.5507243055029118e-06,0.0011568252883848245,1.2396085491331278e-07,6.6170263746219455e-06,0.2934300859490882,2.292536029368164e-05,0.1524,,2294,,,6,sis
80,0.0015663332491929673,0.0792862438965624,2.217124277203776e-05,0.051200596678995965,0.09598831821350029,0.023935284578590694,0.007051936851871523,0.031314851416442954,0.15487209882306818,719.5676578851668,827,1957.917054945001,719.5676578851668,6,sis
81,3.697022334337049e-06,0.0351944299700528,0.00010503357990750889,0.011613473702414969,0.008396323263682564,0.00043946047608043237,0.0011842213781655423,0.0009436538312893684,0.1524,,827,,,6,sis
82,2.2793907450936195,0.0003261665652058309,3.2552894743054788e-06,0.0011369775839644878,0.00011834531548347349,1.000223605710615e-07,3.245030552594774e-07,1.0006499748128898e-07,3.0044714041810874,121383.80319261992,1398,2573.8443430000025,121383.80319261992,6,sis
83,0.820820700837886,0.0010202862136944866,2.244860668016668e-06,0.000729789310015405,0.0013907224196442554,0.00010648202771526585,1.4718206876791643e-07,0.0027719961304968435,0.1524,,1398,,,6,sis
84,0.35536389486450276,1.0000009908214249e-07,3.1752200440248,1.0000003370193441e-07,2.8425547820202624e-07,1.0002438105266416e-07,1.048028831162999e-05,1.0003651980755965e-07,0.08383267012608427,121384.19675205357,1326,2324.5916872800003,121384.19675205357,6,sis
85,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1326,,,6,sis
86,0.0015662891178014804,0.07928571112417356,2.2168510819423295e-05,0.05120161260398557,0.09598532407064919,0.023935411637026845,0.007051817923581833,0.031314069599971156,0.1548715530405409,719.5676503216933,1197,2925.0268663280003,719.5676503216933,6,sis
87,0.02141277046290009,8.502046331382537e-06,0.0008045148664635814,0.00024413358182682525,4.798301501661584,2.426739000463689e-06,0.06404198100130948,1.4680450895882169e-06,0.1524,,1197,,,6,sis
88,1.0000007191896096e-07,0.18921119818117457,1.0000260286653338e-07,0.08923328290356189,1.0000018857014271e-07,0.35285769740098977,6.724714397588628e-05,0.1376240930565928,0.36695578058029665,49925.67943818472,1662,3247.8822992180003,49925.67943818472,6,sis
89,3.621262189769708e-05,1.0445747829647497e-07,1.1832330931622876e-07,0.004661432446318569,3.8817289254672406e-07,0.00016128340739232985,5.520323342568813e-05,0.005125175325463458,0.1524,,1662,,,6,sis
90,1.0000046475164185e-07,0.1894325475172803,1.0000049584802684e-07,0.08922952734995435,1.0001122375048708e-07,0.35287604964147906,6.72226941377009e-05,0.13762712244998287,0.3640258234536209,49925.64979067027,2294,4435.129687831999,49925.64979067027,6,sis
91,0.33267714920204855,0.00044480316963901395,1.5507243055029118e-06,0.0011568252883848245,1.2396085491331278e-07,6.6170263746219455e-06,0.2934300859490882,2.292536029368164e-05,0.1524,,2294,,,6,sis
92,0.0015663332491929673,0.0792862438965624,2.217124277203776e-05,0.051200596678995965,0.09598831821350029,0.023935284578590694,0.007051936851871523,0.031314851416442954,0.15487209882306818,719.5676578851668,827,2119.072103081,719.5676578851668,6,sis
93,3.697022334337049e-06,0.0351944299700528,0.00010503357990750889,0.011613473702414969,0.008396323263682564,0.00043946047608043237,0.0011842213781655423,0.0009436538312893684,0.1524,,827,,,6,sis
94,2.2793907450936195,0.0003261665652058309,3.2552894743054788e-06,0.0011369775839644878,0.00011834531548347349,1.000223605710615e-07,3.245030552594774e-07,1.0006499748128898e-07,3.0044714041810874,121383.80319261992,1398,2762.1639372729987,121383.80319261992,6,sis
95,0.820820700837886,0.0010202862136944866,2.244860668016668e-06,0.000729789310015405,0.0013907224196442554,0.00010648202771526585,1.4718206876791643e-07,0.0027719961304968435,0.1524,,1398,,,6,sis
96,0.35536389486450276,1.0000009908214249e-07,3.1752200440248,1.0000003370193441e-07,2.8425547820202624e-07,1.0002438105266416e-07,1.048028831162999e-05,1.0003651980755965e-07,0.08383267012608427,121384.19675205357,1326,2322.839826619,121384.19675205357,6,sis
97,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1326,,,6,sis
98,0.0015662891178014804,0.07928571112417356,2.2168510819423295e-05,0.05120161260398557,0.09598532407064919,0.023935411637026845,0.007051817923581833,0.031314069599971156,0.1548715530405409,719.5676503216933,1197,2855.263522707,719.5676503216933,6,sis
99,0.02141277046290009,8.502046331382537e-06,0.0008045148664635814,0.00024413358182682525,4.798301501661584,2.426739000463689e-06,0.06404198100130948,1.4680450895882169e-06,0.1524,,1197,,,6,sis
100,0.001969260125625586,0.05417466479718737,2.9783706965635524e-05,0.04873403632102849,0.09603348939616013,0.023116729464722853,0.006842953613988382,0.03139477137324143,0.1578730242677797,2608.35941397928,1053,3240.498040369999,2608.35941397928,1,wangbrute3gstep
101,3.621262189769708e-05,1.0445747829647497e-07,1.1832330931622876e-07,0.004661432446318569,3.8817289254672406e-07,0.00016128340739232985,5.520323342568813e-05,0.005125175325463458,0.1524,,1053,,,1,wangbrute3gstep
102,0.0019693184369860006,0.05417619088754934,2.9784090154225395e-05,0.0487340616001117,0.09603509215841147,0.023116532948742295,0.006843004075541697,0.031394606213351654,0.15787486232504427,2608.3593922193413,1918,6049.459321619999,2608.3593922193413,1,wangbrute3gstep
103,0.00010611646133236411,8.174363993936002e-06,0.08840909128059697,1.5212889496903333e-06,6.960659151682465e-05,1.3191681275213635e-06,1.1974917870376915,3.7322887832790114e-05,0.1524,,1918,,,1,wangbrute3gstep
104,0.0019693847429508443,0.05417401152838688,2.9784127011160535e-05,0.0487339937037739,0.09603422342173501,0.023116588688503983,0.006842950021014075,0.03139456060345408,0.1578743796080963,2608.3593986499895,1498,4605.680136052,2608.3593986499895,1,wangbrute3gstep
105,2.459879688911299,9.386472279099552e-06,0.0013071575937896262,5.94448036551876e-07,1.922385072575299e-06,0.13792852496968872,0.00012880302183678393,2.7533063678560258e-06,0.1524,,1498,,,1,wangbrute3gstep
106,0.0019693691832511026,0.05417459195553127,2.9784741499389374e-05,0.04873384266191621,0.09603490121243083,0.023116756727490292,0.006843107891623109,0.03139399480633533,0.15787501121152023,2608.3593935543527,1822,5826.491990818999,2608.3593935543527,1,wangbrute3gstep
107,4.144509853420869e-06,2.4532685027441885e-06,4.0081767858665335e-05,0.00018497807389729226,1.3494429733813339e-06,5.4574671515723564e-05,0.7356216286493104,1.3582489007371638e-06,0.1524,,1822,,,1,wangbrute3gstep
108,0.3430372493765247,1.0000006189032438e-07,3.094438073438625,1.0000050149357178e-07,2.960925004414908e-07,1.0039527922885132e-07,1.0174467888267182e-05,1.0116752894474e-07,0.0661081674713255,341632.01165527635,1643,4232.342799233,341632.01165527635,1,wangbrute3gstep
109,0.3553329121158463,0.011040125118601004,3.06534625680469,0.04636875142080817,2.807253514743026e-07,0.002887652655352135,1.0347220753710546e-05,9.982224366641653e-06,0.1524,,1643,,,1,wangbrute3gstep
110,0.001969347809902722,0.05417620948803893,2.9782888011490594e-05,0.04873448988497628,0.0960343520316107,0.02311659543247684,0.006842983546375447,0.03139434078475043,0.15787542539669966,2608.359406808871,887,2971.8963068560006,2608.359406808871,1,wangbrute3gstep
111,3.194769624587099e-05,0.007167518702135132,6.766920359569705e-07,6.197703005826418e-05,0.0001657721566613008,0.0005699286698930682,0.35602787306470535,0.0043978533844454435,0.1524,,887,,,1,wangbrute3gstep
112,0.001969324059575008,0.0541758823496748,2.9782516652537983e-05,0.048734477360642445,0.0960345631332475,0.02311658998548696,0.006843003223539402,0.03139425617310608,0.1578747054106802,2608.3594030285003,1617,4738.526956848999,2608.3594030285003,1,wangbrute3gstep
113,0.0001686053142261066,4.259700247578447e-05,0.002709705468429132,0.018061826446742205,2.3437730463959545e-07,0.01934742195952615,0.014104084140110476,0.0008048021616292229,0.1524,,1617,,,1,wangbrute3gstep
114,0.001969333142954231,0.05417431208670034,2.9782783946091095e-05,0.04873436325864824,0.09603242314238779,0.023116459012292152,0.006842906107826108,0.03139431870057128,0.157874075065944,2608.35939696119,1151,3626.256808186001,2608.35939696119,1,wangbrute3gstep
115,0.0003137339666434799,0.09222025141673584,0.00310594554338633,0.005411480220713965,0.0021393284262752094,5.553184699168423e-05,3.518095273840267e-05,9.795797633822072e-07,0.1524,,1151,,,1,wangbrute3gstep
116,3.587385701174743,1.000002695543464e-07,0.0013265018639129033,1.0000074712986458e-07,5.419268300653765e-07,1.9169370125781179e-07,2.717658893478599e-06,1.8644206097633306e-07,0.007691877785266178,341630.56860338495,909,2238.7124978069987,341630.56860338495,1,wangbrute3gstep
117,3.8744101852333275,0.08870167837908854,0.0012484712422840927,4.297532337109738e-06,5.824302074066601e-07,0.0003387413312061184,2.9207408953375922e-06,0.0001467257766662766,0.1524,,909,,,1,wangbrute3gstep
118,4.941390890986729e-07,0.02934353027609461,0.1586983406758357,6.744299259904099e-07,6.042413395605238,3.0586904427131535e-07,1.4519435223771579e-06,3.0752595909966926e-07,0.1523999636190936,396907.47069425695,201,647.9419234350025,396907.47069425695,1,wangbrute3gstep
119,4.941390580989974e-07,0.029343612244380316,0.1586983488812755,7.370290858530688e-07,6.04241431733379,2.558022798193916e-07,1.4519437104673362e-06,2.0666002545156778e-07,0.1524,,201,,,1,wangbrute3gstep
120,0.3430372493765247,1.0000006189032438e-07,3.094438073438625,1.0000050149357178e-07,2.960925004414908e-07,1.0039527922885132e-07,1.0174467888267182e-05,1.0116752894474e-07,0.0661081674713255,341632.01165527635,1643,4263.282508178,341632.01165527635,1,wangbrute3gstep
