,b_1_a,b_1_b,k_b_a,b_a0_a,b_a0_b,b_a1_a,b_a1_b,k_f_a,a_a1_a,a_a1_b,a_a0_a,a_a0_b,a_1_a,a_1_b,g_Kr,RMSE,iterations,CPU_time,score,well,protocol
10,0.0065113453893101015,0.03266810396881138,0.03613383754401303,0.05123934979640087,0.06409807747344312,6.939437765074873e-05,0.04172218007407781,0.024214323552590667,0.013891462782716777,0.03732350918860889,0.022838892132180526,0.011063712180986056,0.0910443044134874,0.023402254136999135,0.15242948223801034,138.18951289873937,1140,3564.665726866002,138.18951289873937,8,staircaseramp1
11,0.006511285601628804,0.03266858547865303,0.03583932255522684,0.05187979038890683,0.06436657325602273,6.933282312663127e-05,0.04172912244349125,0.024218826628306087,0.013695958706982403,0.03738051049618844,0.023274732205142038,0.010770537100026536,0.091041526503049,0.023402138802452094,0.15242850606231598,138.18941040014107,1024,3214.6293095660003,138.18941040014107,8,staircaseramp1
12,0.006511388502285444,0.032668089431023214,0.03595372631857751,0.05156665073143869,0.06419508158423627,6.938396474600168e-05,0.0417232681802468,0.02417868874229873,0.01383436484209235,0.037370085633474506,0.023009440730707476,0.010930112718406448,0.09104494592476839,0.023402170327800186,0.15243005559339243,138.1894537161462,1507,4440.693476312999,138.1894537161462,8,staircaseramp1
13,0.006511042552200735,0.032669291076465545,0.03640848226378566,0.05119047455863019,0.06423383559250366,6.935192551812069e-05,0.041727480521266666,0.024374954661641694,0.013817602353645448,0.0371773492661567,0.022924567060558645,0.01106523049752431,0.09103797449841751,0.02340144434343441,0.15242805650845412,138.18951797062886,1004,2955.2215021739994,138.18951797062886,8,staircaseramp1
14,0.006511302993190901,0.03266858865409693,0.03584704986298503,0.05188438402333342,0.06437171503921221,6.933235989719288e-05,0.041729141336424566,0.024222028947646024,0.013695071329031737,0.03738032090536499,0.023278928023773314,0.010765055256823966,0.09104149715231011,0.02340222529762944,0.15242812809801423,138.18941027454926,1147,3380.610941199,138.18941027454926,8,staircaseramp1
15,0.006511292801836404,0.03266858832928669,0.03583775771553011,0.05187743607847177,0.06436574450615062,6.933151038910823e-05,0.04172924390257523,0.024215216395722924,0.013695535801461059,0.03738745723381652,0.02327834843785158,0.010766525724654908,0.09104181638184018,0.02340219138051142,0.15242843626192337,138.18940987802443,1628,4772.052763423,138.18940987802443,8,staircaseramp1
16,0.0065113453893101015,0.03266810396881138,0.03613383754401303,0.05123934979640087,0.06409807747344312,6.939437765074873e-05,0.04172218007407781,0.024214323552590667,0.013891462782716777,0.03732350918860889,0.022838892132180526,0.011063712180986056,0.0910443044134874,0.023402254136999135,0.15242948223801034,138.18951289873937,1140,3335.309084120001,138.18951289873937,8,staircaseramp1
17,0.006511285601628804,0.03266858547865303,0.03583932255522684,0.05187979038890683,0.06436657325602273,6.933282312663127e-05,0.04172912244349125,0.024218826628306087,0.013695958706982403,0.03738051049618844,0.023274732205142038,0.010770537100026536,0.091041526503049,0.023402138802452094,0.15242850606231598,138.18941040014107,1024,3024.0066271869982,138.18941040014107,8,staircaseramp1
18,0.006511388502285444,0.032668089431023214,0.03595372631857751,0.05156665073143869,0.06419508158423627,6.938396474600168e-05,0.0417232681802468,0.02417868874229873,0.01383436484209235,0.037370085633474506,0.023009440730707476,0.010930112718406448,0.09104494592476839,0.023402170327800186,0.15243005559339243,138.1894537161462,1507,4427.126407297,138.1894537161462,8,staircaseramp1
19,0.006511042552200735,0.032669291076465545,0.03640848226378566,0.05119047455863019,0.06423383559250366,6.935192551812069e-05,0.041727480521266666,0.024374954661641694,0.013817602353645448,0.0371773492661567,0.022924567060558645,0.01106523049752431,0.09103797449841751,0.02340144434343441,0.15242805650845412,138.18951797062886,1004,2951.149284532,138.18951797062886,8,staircaseramp1
20,0.006511302993190901,0.03266858865409693,0.03584704986298503,0.05188438402333342,0.06437171503921221,6.933235989719288e-05,0.041729141336424566,0.024222028947646024,0.013695071329031737,0.03738032090536499,0.023278928023773314,0.010765055256823966,0.09104149715231011,0.02340222529762944,0.15242812809801423,138.18941027454926,1147,3373.2317517399997,138.18941027454926,8,staircaseramp1
21,0.006511292801836404,0.03266858832928669,0.03583775771553011,0.05187743607847177,0.06436574450615062,6.933151038910823e-05,0.04172924390257523,0.024215216395722924,0.013695535801461059,0.03738745723381652,0.02327834843785158,0.010766525724654908,0.09104181638184018,0.02340219138051142,0.15242843626192337,138.18940987802443,1628,5038.15106416,138.18940987802443,8,staircaseramp1
22,0.0065113453893101015,0.03266810396881138,0.03613383754401303,0.05123934979640087,0.06409807747344312,6.939437765074873e-05,0.04172218007407781,0.024214323552590667,0.013891462782716777,0.03732350918860889,0.022838892132180526,0.011063712180986056,0.0910443044134874,0.023402254136999135,0.15242948223801034,138.18951289873937,1140,3572.421949663998,138.18951289873937,8,staircaseramp1
23,0.006511285601628804,0.03266858547865303,0.03583932255522684,0.05187979038890683,0.06436657325602273,6.933282312663127e-05,0.04172912244349125,0.024218826628306087,0.013695958706982403,0.03738051049618844,0.023274732205142038,0.010770537100026536,0.091041526503049,0.023402138802452094,0.15242850606231598,138.18941040014107,1024,3190.395756400001,138.18941040014107,8,staircaseramp1
24,0.006511388502285444,0.032668089431023214,0.03595372631857751,0.05156665073143869,0.06419508158423627,6.938396474600168e-05,0.0417232681802468,0.02417868874229873,0.01383436484209235,0.037370085633474506,0.023009440730707476,0.010930112718406448,0.09104494592476839,0.023402170327800186,0.15243005559339243,138.1894537161462,1507,4449.359102168,138.1894537161462,8,staircaseramp1
25,0.0065043329809074445,0.03265058772104917,0.03454242230457558,0.04961708468160651,0.062439932403370736,6.939340058165925e-05,0.04172524069426546,0.023013090582377597,0.014411845745024132,0.03882562242338721,0.021801483961999546,0.011399283438328639,0.09096348757141189,0.02341031655984104,0.15246524966446875,139.07721694644871,1484,4914.250914145,139.07721694644871,6,sis
26,0.006504278991173131,0.032650664131061,0.034547088353506,0.04960979233310229,0.06244170344651859,6.93932656619579e-05,0.04172528451340573,0.023015287336612136,0.01441020001662681,0.03881867181886974,0.021801522409619384,0.011405083834139525,0.09096305434752326,0.023410257333611382,0.15246537227950954,139.07721609953214,1272,4392.7423836160015,139.07721609953214,6,sis
27,0.006504197626274546,0.03265073416990607,0.034641609263921534,0.04946014840534299,0.06239469531317601,6.941013662873705e-05,0.04172348526973237,0.02302968183348665,0.014455957352458162,0.0387768309272042,0.021706358566369297,0.011485524795981451,0.09096258814451201,0.023409942173418127,0.15246649845705568,139.07722666605235,1287,4343.136532846,139.07722666605235,6,sis
28,0.0065042919330238315,0.032651418349522704,0.03406057830433445,0.0507700951106129,0.06292047672017469,6.93050169359243e-05,0.0417354045482865,0.022994744381089078,0.01408876890304015,0.03889305435169028,0.022533508788538777,0.010883319510299347,0.09096156948792532,0.023409838508204148,0.1524656186235864,139.07757792925318,1514,4983.844090941999,139.07757792925318,6,sis
29,0.006504180101570574,0.032650831829611884,0.034759176853659146,0.04927789973729788,0.062327754148708905,6.942109787934326e-05,0.04172223622442335,0.023040123770389553,0.014516365233802933,0.0387589360388466,0.02159302486589458,0.011561798259156951,0.09096201121133636,0.02340980221073649,0.1524657005344676,139.07726109367712,988,3355.3136959050025,139.07726109367712,6,sis
30,0.006504276410776815,0.032650771472682194,0.03454585703015796,0.04964677428517466,0.0624570510701416,6.939474443638062e-05,0.041725098196834384,0.02301831817992533,0.01440978454691337,0.038811501838506283,0.021812415337675518,0.01139372023469283,0.09096263964766432,0.023410148838228947,0.15246496306329824,139.07721755679015,976,3214.2486321819997,139.07721755679015,6,sis
31,0.006504288419683098,0.03265064540575331,0.03455568273108814,0.04960348444656793,0.0624408316873701,6.939524219791082e-05,0.04172505521712963,0.023015903082970614,0.014414661246034232,0.03881333155462011,0.02179607166182222,0.011410088675029897,0.09096317937924757,0.023410221281410837,0.15246552089279908,139.07721746548495,1177,3858.680365033,139.07721746548495,6,sis
32,0.00650431132561075,0.032650502530159525,0.03454055876022268,0.049651721415798086,0.06245490902664059,6.93974351716825e-05,0.041724822046910484,0.023014571609549003,0.014412397658686094,0.03881379860628042,0.021811421627762416,0.011393661726596243,0.09096357289834987,0.02341029704209897,0.15246586141053461,139.07721636741863,1617,5317.697497986999,139.07721636741863,6,sis
33,0.006504376995292877,0.0326510090081111,0.03419474132150894,0.050397869760772984,0.06276752932282997,6.93197046907041e-05,0.04173360241929563,0.022995563534213042,0.014176428307082347,0.03890209583948253,0.022316332324124135,0.011025042065454392,0.0909625485921524,0.023410188763794564,0.15246446368597205,139.07739677918883,1068,3528.480794580999,139.07739677918883,6,sis
34,0.006504329259920198,0.032650499620889915,0.03454287014071703,0.04962151981422245,0.06244100872430208,6.939480501746136e-05,0.04172508119654635,0.023013696241652653,0.01441299514636212,0.038823399757931615,0.021800960775711118,0.011399894832610133,0.09096366595230138,0.023410425366592214,0.15246539324067993,139.07721663586642,1780,6142.420655686999,139.07721663586642,6,sis
35,0.006504306420834667,0.03265056217727628,0.03455700587868373,0.049599805588159566,0.06244112865104783,6.93925310982655e-05,0.04172538952098834,0.023017237424861343,0.014412542989066033,0.03881803107940711,0.021797302752289752,0.011406592642757856,0.09096322110274162,0.023410244518710887,0.15246553263724727,139.07721671094586,1374,4811.878465368998,139.07721671094586,6,sis
36,0.006504276410776815,0.032650771472682194,0.03454585703015796,0.04964677428517466,0.0624570510701416,6.939474443638062e-05,0.041725098196834384,0.02301831817992533,0.01440978454691337,0.038811501838506283,0.021812415337675518,0.01139372023469283,0.09096263964766432,0.023410148838228947,0.15246496306329824,139.07721755679015,976,3228.6839293,139.07721755679015,6,sis
37,0.006504288419683098,0.03265064540575331,0.03455568273108814,0.04960348444656793,0.0624408316873701,6.939524219791082e-05,0.04172505521712963,0.023015903082970614,0.014414661246034232,0.03881333155462011,0.02179607166182222,0.011410088675029897,0.09096317937924757,0.023410221281410837,0.15246552089279908,139.07721746548495,1177,4133.681365577,139.07721746548495,6,sis
38,0.00650431132561075,0.032650502530159525,0.03454055876022268,0.049651721415798086,0.06245490902664059,6.93974351716825e-05,0.041724822046910484,0.023014571609549003,0.014412397658686094,0.03881379860628042,0.021811421627762416,0.011393661726596243,0.09096357289834987,0.02341029704209897,0.15246586141053461,139.07721636741863,1617,5696.095036291,139.07721636741863,6,sis
39,0.006504376995292877,0.0326510090081111,0.03419474132150894,0.050397869760772984,0.06276752932282997,6.93197046907041e-05,0.04173360241929563,0.022995563534213042,0.014176428307082347,0.03890209583948253,0.022316332324124135,0.011025042065454392,0.0909625485921524,0.023410188763794564,0.15246446368597205,139.07739677918883,1068,3711.2437094300003,139.07739677918883,6,sis
40,0.006504329259920198,0.032650499620889915,0.03454287014071703,0.04962151981422245,0.06244100872430208,6.939480501746136e-05,0.04172508119654635,0.023013696241652653,0.01441299514636212,0.038823399757931615,0.021800960775711118,0.011399894832610133,0.09096366595230138,0.023410425366592214,0.15246539324067993,139.07721663586642,1780,5956.695925877,139.07721663586642,6,sis
41,0.006504306420834667,0.03265056217727628,0.03455700587868373,0.049599805588159566,0.06244112865104783,6.93925310982655e-05,0.04172538952098834,0.023017237424861343,0.014412542989066033,0.03881803107940711,0.021797302752289752,0.011406592642757856,0.09096322110274162,0.023410244518710887,0.15246553263724727,139.07721671094586,1374,4519.612587582,139.07721671094586,6,sis
42,0.006504276410776815,0.032650771472682194,0.03454585703015796,0.04964677428517466,0.0624570510701416,6.939474443638062e-05,0.041725098196834384,0.02301831817992533,0.01440978454691337,0.038811501838506283,0.021812415337675518,0.01139372023469283,0.09096263964766432,0.023410148838228947,0.15246496306329824,139.07721755679015,976,3231.835464287,139.07721755679015,6,sis
43,0.006504288419683098,0.03265064540575331,0.03455568273108814,0.04960348444656793,0.0624408316873701,6.939524219791082e-05,0.04172505521712963,0.023015903082970614,0.014414661246034232,0.03881333155462011,0.02179607166182222,0.011410088675029897,0.09096317937924757,0.023410221281410837,0.15246552089279908,139.07721746548495,1177,3878.8477586139998,139.07721746548495,6,sis
44,0.00650431132561075,0.032650502530159525,0.03454055876022268,0.049651721415798086,0.06245490902664059,6.93974351716825e-05,0.041724822046910484,0.023014571609549003,0.014412397658686094,0.03881379860628042,0.021811421627762416,0.011393661726596243,0.09096357289834987,0.02341029704209897,0.15246586141053461,139.07721636741863,1617,5325.758121130001,139.07721636741863,6,sis
45,0.006504376995292877,0.0326510090081111,0.03419474132150894,0.050397869760772984,0.06276752932282997,6.93197046907041e-05,0.04173360241929563,0.022995563534213042,0.014176428307082347,0.03890209583948253,0.022316332324124135,0.011025042065454392,0.0909625485921524,0.023410188763794564,0.15246446368597205,139.07739677918883,1068,3524.5922189819994,139.07739677918883,6,sis
46,0.006504329259920198,0.032650499620889915,0.03454287014071703,0.04962151981422245,0.06244100872430208,6.939480501746136e-05,0.04172508119654635,0.023013696241652653,0.01441299514636212,0.038823399757931615,0.021800960775711118,0.011399894832610133,0.09096366595230138,0.023410425366592214,0.15246539324067993,139.07721663586642,1780,5868.001196848001,139.07721663586642,6,sis
47,0.006504306420834667,0.03265056217727628,0.03455700587868373,0.049599805588159566,0.06244112865104783,6.93925310982655e-05,0.04172538952098834,0.023017237424861343,0.014412542989066033,0.03881803107940711,0.021797302752289752,0.011406592642757856,0.09096322110274162,0.023410244518710887,0.15246553263724727,139.07721671094586,1374,4513.9276061929995,139.07721671094586,6,sis
48,0.006504276410776815,0.032650771472682194,0.03454585703015796,0.04964677428517466,0.0624570510701416,6.939474443638062e-05,0.041725098196834384,0.02301831817992533,0.01440978454691337,0.038811501838506283,0.021812415337675518,0.01139372023469283,0.09096263964766432,0.023410148838228947,0.15246496306329824,139.07721755679015,976,3437.233244393,139.07721755679015,6,sis
49,0.006504288419683098,0.03265064540575331,0.03455568273108814,0.04960348444656793,0.0624408316873701,6.939524219791082e-05,0.04172505521712963,0.023015903082970614,0.014414661246034232,0.03881333155462011,0.02179607166182222,0.011410088675029897,0.09096317937924757,0.023410221281410837,0.15246552089279908,139.07721746548495,1177,4149.807864169001,139.07721746548495,6,sis
50,0.00648807357070916,0.032692804933928836,0.03663922926250681,0.046194032576403525,0.06286262616491481,6.886873307797719e-05,0.04178331464539848,0.023766331886760653,0.013639287958113607,0.038273577311008854,0.02213885381621412,0.01198588602965756,0.09074956928373708,0.023396076158332238,0.15237958119344688,202.73991254315484,876,4477.970387168,202.73991254315484,1,wangbrute3gstep
51,0.006488017855610234,0.03269283905111519,0.03664647914038602,0.046180167054228005,0.06285182793051344,6.887314391867285e-05,0.04178280486360311,0.023766188236092802,0.01364577716321886,0.038271532015533974,0.022125222223530323,0.011994057217658559,0.09074931146584668,0.023396137114893294,0.1523798325290207,202.73990742505507,1072,5463.099176037002,202.73990742505507,1,wangbrute3gstep
52,0.006488039703581092,0.03269282765055332,0.03664672365431774,0.046177249935649374,0.06285282763801175,6.887309331363098e-05,0.04178280064999303,0.023766270447203277,0.013645481573134936,0.0382709600966168,0.02212455345787263,0.01199539350463253,0.09074928772976298,0.023396078551072085,0.15237969135034263,202.73990862307372,1015,5160.339196683999,202.73990862307372,1,wangbrute3gstep
53,0.006488017698730706,0.03269277809220521,0.03663763370858047,0.04618788763517571,0.06285760804492056,6.887060053194635e-05,0.04178308341657678,0.023766409607013077,0.01363883863615474,0.03827495987563276,0.022136353242245943,0.01198673698160542,0.09074906728042291,0.02339619948907795,0.1523796791279353,202.7399101391674,1185,5971.607815334999,202.7399101391674,1,wangbrute3gstep
54,0.006488136379611679,0.032692603738567305,0.03662027984982556,0.046245362914955616,0.06288714734640725,6.886479950219913e-05,0.04178374957805102,0.023767889152995263,0.013623749275803673,0.03827573767203797,0.02217770870619129,0.011962242065306904,0.090749843529844,0.02339622493717331,0.15237964636505977,202.7399508612161,934,4387.708962015,202.7399508612161,1,wangbrute3gstep
55,0.006488061508823904,0.03269269196780944,0.03663135210161045,0.04618209354933,0.06285367452154701,6.88714000348363e-05,0.041782996578318805,0.023766015239080274,0.013637472020306624,0.03827527709472315,0.022133169239039803,0.011990176823228157,0.09074984501212931,0.023396294205464484,0.1523798039900119,202.73991063722636,919,4301.0292862490005,202.73991063722636,1,wangbrute3gstep
56,0.006487986437132431,0.03269286209478763,0.03665782467136421,0.046173454630273204,0.06283775215116427,6.887663978174268e-05,0.04178240990728205,0.023766048300253674,0.013655301222138214,0.03826973834967108,0.022110849614183845,0.012000342968977,0.09074926256776866,0.023396177241672474,0.15237988360720908,202.73991371178482,1331,6231.288627653999,202.73991371178482,1,wangbrute3gstep
57,0.006488073251757272,0.03269275531339486,0.036639045359322824,0.04619117008925647,0.06285274088349867,6.887241071679648e-05,0.04178287643566364,0.02376633024037471,0.013642447382422348,0.03827233516566237,0.02213143350275905,0.01198990051502444,0.09074982896010958,0.023396207275370104,0.15237962381568473,202.7399080681896,1478,6904.270986019001,202.7399080681896,1,wangbrute3gstep
58,0.006488014521585489,0.03269282258487625,0.036645990154372234,0.04617607789104302,0.06285189957737343,6.887213553195671e-05,0.04178290431693764,0.023766058905393073,0.013644486615883607,0.038273125182353,0.02212572756004153,0.01199385436443482,0.09074919314572062,0.023396185402038784,0.15237969601868714,202.73990774566317,1603,7509.784335919998,202.73990774566317,1,wangbrute3gstep
59,0.006487996303725552,0.03269286553854084,0.036640866812369555,0.046183840772774626,0.06285268186118281,6.887266583889497e-05,0.041782842734510516,0.02376659548679614,0.013642630045462626,0.03827187666507268,0.022129196866899525,0.011992279203334153,0.09074915329399483,0.0233962049578456,0.15237956006287168,202.7399087056922,954,4484.196100523004,202.7399087056922,1,wangbrute3gstep
60,0.006488136379611679,0.032692603738567305,0.03662027984982556,0.046245362914955616,0.06288714734640725,6.886479950219913e-05,0.04178374957805102,0.023767889152995263,0.013623749275803673,0.03827573767203797,0.02217770870619129,0.011962242065306904,0.090749843529844,0.02339622493717331,0.15237964636505977,202.7399508612161,934,4747.682418998,202.7399508612161,1,wangbrute3gstep
61,0.006488061508823904,0.03269269196780944,0.03663135210161045,0.04618209354933,0.06285367452154701,6.88714000348363e-05,0.041782996578318805,0.023766015239080274,0.013637472020306624,0.03827527709472315,0.022133169239039803,0.011990176823228157,0.09074984501212931,0.023396294205464484,0.1523798039900119,202.73991063722636,919,4670.304322811,202.73991063722636,1,wangbrute3gstep
62,0.006487986437132431,0.03269286209478763,0.03665782467136421,0.046173454630273204,0.06283775215116427,6.887663978174268e-05,0.04178240990728205,0.023766048300253674,0.013655301222138214,0.03826973834967108,0.022110849614183845,0.012000342968977,0.09074926256776866,0.023396177241672474,0.15237988360720908,202.73991371178482,1331,6760.868491270001,202.73991371178482,1,wangbrute3gstep
63,0.006488073251757272,0.03269275531339486,0.036639045359322824,0.04619117008925647,0.06285274088349867,6.887241071679648e-05,0.04178287643566364,0.02376633024037471,0.013642447382422348,0.03827233516566237,0.02213143350275905,0.01198990051502444,0.09074982896010958,0.023396207275370104,0.15237962381568473,202.7399080681896,1478,7476.666351068001,202.7399080681896,1,wangbrute3gstep
64,0.006488014521585489,0.03269282258487625,0.036645990154372234,0.04617607789104302,0.06285189957737343,6.887213553195671e-05,0.04178290431693764,0.023766058905393073,0.013644486615883607,0.038273125182353,0.02212572756004153,0.01199385436443482,0.09074919314572062,0.023396185402038784,0.15237969601868714,202.73990774566317,1603,7898.398441993002,202.73990774566317,1,wangbrute3gstep
65,0.006487996303725552,0.03269286553854084,0.036640866812369555,0.046183840772774626,0.06285268186118281,6.887266583889497e-05,0.041782842734510516,0.02376659548679614,0.013642630045462626,0.03827187666507268,0.022129196866899525,0.011992279203334153,0.09074915329399483,0.0233962049578456,0.15237956006287168,202.7399087056922,954,4845.1327593299975,202.7399087056922,1,wangbrute3gstep
66,0.006488136379611679,0.032692603738567305,0.03662027984982556,0.046245362914955616,0.06288714734640725,6.886479950219913e-05,0.04178374957805102,0.023767889152995263,0.013623749275803673,0.03827573767203797,0.02217770870619129,0.011962242065306904,0.090749843529844,0.02339622493717331,0.15237964636505977,202.7399508612161,934,4354.074642813,202.7399508612161,1,wangbrute3gstep
67,0.006488061508823904,0.03269269196780944,0.03663135210161045,0.04618209354933,0.06285367452154701,6.88714000348363e-05,0.041782996578318805,0.023766015239080274,0.013637472020306624,0.03827527709472315,0.022133169239039803,0.011990176823228157,0.09074984501212931,0.023396294205464484,0.1523798039900119,202.73991063722636,919,4295.599574921999,202.73991063722636,1,wangbrute3gstep
68,0.006487986437132431,0.03269286209478763,0.03665782467136421,0.046173454630273204,0.06283775215116427,6.887663978174268e-05,0.04178240990728205,0.023766048300253674,0.013655301222138214,0.03826973834967108,0.022110849614183845,0.012000342968977,0.09074926256776866,0.023396177241672474,0.15237988360720908,202.73991371178482,1331,6203.187885404999,202.73991371178482,1,wangbrute3gstep
69,0.006488073251757272,0.03269275531339486,0.036639045359322824,0.04619117008925647,0.06285274088349867,6.887241071679648e-05,0.04178287643566364,0.02376633024037471,0.013642447382422348,0.03827233516566237,0.02213143350275905,0.01198990051502444,0.09074982896010958,0.023396207275370104,0.15237962381568473,202.7399080681896,1478,6926.5157509050005,202.7399080681896,1,wangbrute3gstep
70,0.006488014521585489,0.03269282258487625,0.036645990154372234,0.04617607789104302,0.06285189957737343,6.887213553195671e-05,0.04178290431693764,0.023766058905393073,0.013644486615883607,0.038273125182353,0.02212572756004153,0.01199385436443482,0.09074919314572062,0.023396185402038784,0.15237969601868714,202.73990774566317,1603,7493.0110456170005,202.73990774566317,1,wangbrute3gstep
71,0.006487996303725552,0.03269286553854084,0.036640866812369555,0.046183840772774626,0.06285268186118281,6.887266583889497e-05,0.041782842734510516,0.02376659548679614,0.013642630045462626,0.03827187666507268,0.022129196866899525,0.011992279203334153,0.09074915329399483,0.0233962049578456,0.15237956006287168,202.7399087056922,954,4465.3879239889975,202.7399087056922,1,wangbrute3gstep
72,0.006488136379611679,0.032692603738567305,0.03662027984982556,0.046245362914955616,0.06288714734640725,6.886479950219913e-05,0.04178374957805102,0.023767889152995263,0.013623749275803673,0.03827573767203797,0.02217770870619129,0.011962242065306904,0.090749843529844,0.02339622493717331,0.15237964636505977,202.7399508612161,934,4757.385057692,202.7399508612161,1,wangbrute3gstep
73,0.006488061508823904,0.03269269196780944,0.03663135210161045,0.04618209354933,0.06285367452154701,6.88714000348363e-05,0.041782996578318805,0.023766015239080274,0.013637472020306624,0.03827527709472315,0.022133169239039803,0.011990176823228157,0.09074984501212931,0.023396294205464484,0.1523798039900119,202.73991063722636,919,4678.210983881,202.73991063722636,1,wangbrute3gstep
74,0.006487986437132431,0.03269286209478763,0.03665782467136421,0.046173454630273204,0.06283775215116427,6.887663978174268e-05,0.04178240990728205,0.023766048300253674,0.013655301222138214,0.03826973834967108,0.022110849614183845,0.012000342968977,0.09074926256776866,0.023396177241672474,0.15237988360720908,202.73991371178482,1331,6284.385952337001,202.73991371178482,1,wangbrute3gstep
75,0.006495605343797205,0.0326761331562782,0.03673127254719779,0.04704350598308577,0.06314069998175155,6.898031855013823e-05,0.041767281267750984,0.02365550744166818,0.013638008249338031,0.03844378406197223,0.022560789580674617,0.011624849743625171,0.09080761352402264,0.023398602622109906,0.15241614072756082,173.76842855351583,1672,7359.841298464002,173.76842855351583,9,spacefill19
76,0.006495548657445433,0.03267612251590342,0.03673065406136909,0.0470454809462168,0.06313950090592267,6.898110577918108e-05,0.04176721175856389,0.023655790510244783,0.013637955571957704,0.038441753933084036,0.02256072260863302,0.011625952543842777,0.09080702752040869,0.023398630538148512,0.15241636990961302,173.76842855184464,1220,5460.542271089002,173.76842855184464,9,spacefill19
77,0.006495603263402996,0.03267603621539759,0.036731805973451916,0.04705199780041356,0.0631380203265869,6.898125823082272e-05,0.041767220876791106,0.02365631115977824,0.013639340143044722,0.0384415584592351,0.022560410526917932,0.01162471300181624,0.09080749006785366,0.023398524892305223,0.15241658966309202,173.76842915970423,1266,5971.615143430001,173.76842915970423,9,spacefill19
