,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,CPU_time,score,well,protocol,sweep
23,0.001968666811651647,0.054142419893669434,2.9762241406595445e-05,0.048739798019763095,0.09612494130132067,0.02311240096844018,0.006855310809277587,0.03137512459553886,0.15788199289314958,2608.364191879155,1813,5858.162608535,2608.364191879155,9,wangbrute3gstep,-1
24,0.001968660278819042,0.054133557733133573,2.9805434614883836e-05,0.04872616338242108,0.0960151954584715,0.023104528075126224,0.006843078317509543,0.031399679759041156,0.15787461643525383,2605.936128404808,1547,5863.722719605001,2605.936128404808,5,wangbrute3gstep,-1
25,0.0019689433524275233,0.0541218930144799,2.9786077615333298e-05,0.04873373831830352,0.09600105492185466,0.023112343494488072,0.006841088906668797,0.031388789801368146,0.15790309761275184,2609.631959468277,2043,6694.850984024997,2609.631959468277,3,wangbrute3gstep,-1
26,0.0019692066621458263,0.05412387590281564,2.980290606594287e-05,0.04872314744683507,0.0960919877153309,0.023100344692300344,0.006851258918673668,0.03139737822809613,0.15783899312360314,2605.4067840800208,1730,5663.5265709079995,2605.4067840800208,7,wangbrute3gstep,-1
27,0.0019688363584808603,0.05414886410519404,2.9820930900701446e-05,0.048722059678090256,0.09600514295861375,0.023113933820395886,0.0068427427311409635,0.031396872565187924,0.15786048777923836,2602.4615418753947,2758,9765.783860649004,2602.4615418753947,4,wangbrute3gstep,-1
28,0.001969921700695336,0.05415525291345335,2.9800036288401743e-05,0.04872903896689128,0.09614311430323567,0.023111852829446094,0.006853949667564733,0.03138550583743826,0.15789222889289262,2603.9765569286196,1614,5439.359854206003,2603.9765569286196,2,wangbrute3gstep,-1
29,0.0019698114137026383,0.05414841866866567,2.9817248600105958e-05,0.048723962022406656,0.0961390686374784,0.023124132619656054,0.0068512485361189954,0.03138806912332244,0.15786553395982433,2603.055261185844,1771,5859.237102256,2603.055261185844,0,wangbrute3gstep,-1
30,0.0016890587276868056,0.03664902835595001,4.284604282504976e-05,0.04595522120831282,0.09319847888424693,0.02180628196522262,0.00735308978120784,0.029607055926818095,0.16389699044727055,1708.2252821048705,1603,4920.211715126,1708.2252821048705,8,spacefill19,-1
31,0.0016918885038404265,0.036632289046345384,4.2956051835418804e-05,0.045930278759028095,0.09315431163111565,0.021819745743793917,0.007350570622860502,0.029605840338998293,0.16385931104308335,1709.812124942606,1586,4634.345369789,1709.812124942606,6,spacefill19,-1
32,0.0016907888543195955,0.03664078233514403,4.291975416277527e-05,0.04594021230452552,0.09316693369997264,0.02181129345166937,0.007352643144272519,0.029598694178571312,0.16390064439584323,1709.9748901023793,1259,1989.6661944070001,1709.9748901023793,1,spacefill19,-1
33,0.0016902018473761047,0.03663016586277158,4.3038554583834934e-05,0.04591434963360637,0.09315602424978066,0.021815366054653222,0.007350783826876335,0.029601422714079863,0.16391385274913922,1708.9874962961496,1235,3812.5520378919996,1708.9874962961496,9,spacefill19,-1
34,0.001688193643943333,0.036652525233033244,4.291184336153532e-05,0.04594147130019019,0.09317562467373511,0.021813698356987397,0.007353518346708969,0.029592541633619827,0.16391871721993348,1710.0087946729652,1104,3259.895391227,1710.0087946729652,5,spacefill19,-1
35,0.0016884940454687854,0.03667845951914269,4.286046480988937e-05,0.04595574073801186,0.0932032161841189,0.021801552686283487,0.0073552642821681615,0.02959957145236003,0.1639094702934738,1710.1925168077319,1881,6006.581966492,1710.1925168077319,3,spacefill19,-1
36,0.001691507128114071,0.03668214118529372,4.2976415943567935e-05,0.04592638646904952,0.09314923711448171,0.021813156754052633,0.007352847745503365,0.029599918767473574,0.16386290735791745,1714.3365364214503,1443,4384.561537854001,1714.3365364214503,7,spacefill19,-1
37,0.0016884253522418866,0.03666747010671625,4.288623630434914e-05,0.04594026288865324,0.09317647315865644,0.021808296442219186,0.007353924154032114,0.02960735256832032,0.16385735199954599,1711.7413139172982,1074,3214.946117853,1711.7413139172982,4,spacefill19,-1
38,0.0016912464277173838,0.036650815494888356,4.299265295047256e-05,0.04592264273356295,0.09318159670514375,0.021807131570156534,0.00735680665918237,0.029601634208206756,0.1638587017776375,1714.712188686005,1609,4779.115471531002,1714.712188686005,2,spacefill19,-1
39,0.0016897650074898629,0.03664091723712257,4.293938975865713e-05,0.045933267430979446,0.09318662543000467,0.02181181007078324,0.0073511580421350385,0.029618085651583994,0.16386485308415474,1711.9140776661775,1508,4341.356221276999,1711.9140776661775,0,spacefill19,-1
40,0.0016151949041796048,0.0728966971014539,1.905725394781048e-05,0.052289705882017465,0.11025884359243945,0.02316894105488653,0.008890972543246079,0.02941188913034512,0.1530043333480109,2966.618760898296,1862,9476.29102993,2966.618760898296,8,hhbrute3gstep,-1
41,0.0016154805608671339,0.0728739111685127,1.9048478531144538e-05,0.05229092482262084,0.11011417817390881,0.023157333893647766,0.00888116309611366,0.029427143323810752,0.1529763845110925,2969.596188269028,1322,6751.908396209001,2969.596188269028,6,hhbrute3gstep,-1
42,0.001614785355512068,0.07291885506006918,1.9062407637868984e-05,0.05228688832970457,0.1100885779492661,0.02316249522679421,0.008878448822134403,0.029415162432673093,0.15301218887651882,2974.6644540489865,1655,7400.277204247999,2974.6644540489865,1,hhbrute3gstep,-1
43,0.0016144909238740028,0.0729210222053282,1.9059620110961236e-05,0.05228786049299826,0.11020688414524744,0.023172899769013426,0.008888322389656948,0.029405629068157114,0.15301401916767982,2970.004533594405,1371,7192.362386164,2970.004533594405,9,hhbrute3gstep,-1
44,0.0016134734683416387,0.07286166391840428,1.9079436082743685e-05,0.05227814881095245,0.11006458199454931,0.02316667875786273,0.008879495151378706,0.029417218017597703,0.15296940922235316,2972.3812882025054,1330,5737.2272947189995,2972.3812882025054,5,hhbrute3gstep,-1
45,0.0016146668153215883,0.07288865152006546,1.905375612904931e-05,0.05228751179402722,0.1100582510657747,0.023160662411312267,0.008877570586035909,0.02942554933441,0.15295282959162293,2963.759611983471,2065,5547.194432647,2963.759611983471,3,hhbrute3gstep,-1
46,0.0016140901807671403,0.07287194584376065,1.904864417060431e-05,0.052292890079129316,0.11016549605100721,0.023161970305516637,0.00888543108932916,0.029408679777907575,0.15302674363273283,2966.027072961545,2079,8532.684831941006,2966.027072961545,7,hhbrute3gstep,-1
47,0.0016152193167363212,0.07286664150492721,1.9072246414180286e-05,0.05228309360875421,0.11011865911399513,0.023165063951468213,0.008878496081933562,0.029415616079998003,0.15303120024182745,2966.5521535797525,1529,3787.9940509510016,2966.5521535797525,4,hhbrute3gstep,-1
48,0.001613494382363918,0.07290034919205944,1.905019311037097e-05,0.05229124653120534,0.11021955866243587,0.02316269912268267,0.008891189800793786,0.02941912334224663,0.15296498639149134,2966.657088480263,1871,8433.461182623996,2966.657088480263,2,hhbrute3gstep,-1
49,0.0016141475083572795,0.07287122588968657,1.9093679690269523e-05,0.05227048958837896,0.1100955977094209,0.023165943396219406,0.008879754045538127,0.029427729313069886,0.15297747788879465,2962.1481942757873,1366,7151.683474690999,2962.1481942757873,0,hhbrute3gstep,-1
