,a_a0_a,a_a0_b,b_a1_a,b_a1_b,k_f_a,a_1_a,a_1_b,b_a0_a,b_a0_b,a_a1_a,a_a1_b,k_b_a,b_1_a,b_1_b,g_Kr,RMSE,iterations,CPU_time,score,well,protocol
34,0.02247575983838635,0.01150454250586372,6.885198328775635e-05,0.04178687362320078,0.02441433896888428,0.09086117017772669,0.023420314781243512,0.04741119129176908,0.0634503431252715,0.01364281374246383,0.037868024921078436,0.03782491876692503,0.006500381248494256,0.03266070875639177,0.15240075199751188,138.01349678286815,1751,5485.037124863,138.01349678286815,7,staircaseramp1
35,0.022723802289162095,0.011305063880128259,6.882276448947948e-05,0.04179003559072677,0.024364475178202522,0.09086166740301004,0.023420432944536662,0.047779892352289695,0.06358587553271926,0.01354713898549161,0.037959964277232076,0.03756622087963734,0.006500472391507607,0.03266073938535991,0.1524001528999197,138.01349902123732,1294,4042.299284462999,138.01349902123732,7,staircaseramp1
36,0.022545071716793288,0.011269080145897125,6.878209928322913e-05,0.04179378849819987,0.024143439560887103,0.09087356097371883,0.023422167789461087,0.04733377866408967,0.0632960784655558,0.013648570065322121,0.038345540703070856,0.03745282374930728,0.0065014183703046464,0.03265934900764976,0.15239545444440256,138.01365717229777,965,2737.52692942,138.01365717229777,7,staircaseramp1
37,0.02277278097295933,0.011262838824756845,6.88229012063002e-05,0.04179000152502162,0.024349034887443482,0.09086230876187022,0.02342054691128028,0.047887015193515264,0.0636144670118761,0.013535840038573194,0.03797389680869141,0.03750383226484209,0.006500499639788591,0.032660582903368325,0.1524005368952163,138.01350750817815,1268,3683.394180673,138.01350750817815,7,staircaseramp1
38,0.02231458421338345,0.01160567133207751,6.883900401078607e-05,0.04178821189890069,0.024392091139990368,0.09086280177898175,0.02342064945215938,0.04702613774868768,0.06330295418209031,0.013693957737197794,0.037931211201670714,0.037947304022253096,0.006500563229994921,0.032660372701433286,0.15239896328061697,138.01354311389943,1794,5299.046404903001,138.01354311389943,7,staircaseramp1
39,0.022431736558422705,0.011542370759190993,6.885976888888705e-05,0.041786057093307835,0.024434623764343508,0.09086074118237682,0.02342019356017611,0.04736010066552241,0.06343650554683193,0.013660143165023704,0.03783453076086712,0.03788484092675492,0.006500345124767323,0.03266074406534667,0.1524009681903213,138.01350452371628,1122,3248.2363668220005,138.01350452371628,7,staircaseramp1
40,0.02258387522123535,0.011414628326056825,6.883896673600864e-05,0.04178829942870791,0.024395709741365193,0.09086216799743443,0.0234205885982291,0.04758137256409049,0.0635108532818859,0.013600770441984347,0.037907893905994555,0.037711032793052296,0.006500472329724685,0.03266047707694646,0.15240052693396441,138.0134893640446,1344,3939.1969180959986,138.0134893640446,7,staircaseramp1
41,0.022658024665216984,0.011351521202095918,6.883123050930716e-05,0.041789104985129166,0.024377130269102737,0.09086157774828257,0.023420475109387207,0.04769609616311244,0.06355100093534279,0.013575623923577702,0.0379378727738502,0.03763462617861055,0.006500449882864123,0.03266066846935522,0.15240036408626675,138.0134923664926,911,2680.637937962001,138.0134923664926,7,staircaseramp1
42,0.02241780138463165,0.011470457534604659,6.884115521905571e-05,0.041787653450002564,0.02429307908980855,0.0908658955285718,0.023420995911099234,0.047282473010530436,0.06332801020127105,0.013688710344780633,0.0380503604193596,0.037715491001847554,0.006500748443883724,0.03266003035938318,0.1523990861883997,138.01353457842384,1748,4985.189491712,138.01353457842384,7,staircaseramp1
43,0.022372160234040813,0.01149132381504665,6.888811261323138e-05,0.04178219924256961,0.024206458769492428,0.09086774870159249,0.023420656246011366,0.04739927489375862,0.06327810433601916,0.013751018396400526,0.03806592890939318,0.03757085421562866,0.006500690495310536,0.03265993544678444,0.15240192853972667,138.0135758533606,1115,3323.7758490980004,138.0135758533606,7,staircaseramp1
44,0.02261941780096744,0.011377895915555875,6.883337408187525e-05,0.04178883488356488,0.024368218011503216,0.09086231786648943,0.0234205529398227,0.047625575462654404,0.06351650507049249,0.013590097827695467,0.037947883161537195,0.03764807716214033,0.00650049738963995,0.0326605399094558,0.15240015747408586,138.01349102424388,1077,3154.6077198090006,138.01349102424388,7,staircaseramp1
45,0.022554244375909086,0.011437189940086037,6.883979445291349e-05,0.04178822677650385,0.0244069562873955,0.09086154362372616,0.023420379725177975,0.047524290736624245,0.0634985085558655,0.013611916658672257,0.037894507792570954,0.037761429145537616,0.006500446000220823,0.03266061950289617,0.1524004314555387,138.01349027787694,1188,3443.2394183530014,138.01349027787694,7,staircaseramp1
46,0.02261292235496684,0.011401718800115859,6.883289110776158e-05,0.04178901282017204,0.024401967563842865,0.09086164137313568,0.023420478686490484,0.047601087006854795,0.06353105017217199,0.013583197648650668,0.037905403070659476,0.037701868654054144,0.006500447514455339,0.03266063080167612,0.1524004601238432,138.01349011854612,1099,3223.257574346,138.01349011854612,7,staircaseramp1
47,0.02255643444254409,0.011435447169828373,6.883745442330201e-05,0.0417884625557601,0.024399583103919917,0.0908613159706347,0.023420397264673893,0.04751686194982509,0.06349277346978933,0.013609985066182117,0.03790535245146016,0.0377488866165117,0.006500438182999454,0.032660619759330684,0.15240010989219244,138.01349063879746,963,2835.659969704,138.01349063879746,7,staircaseramp1
48,0.022703816829288827,0.011303344718613636,6.881740320651795e-05,0.04179059073597968,0.024358150868982284,0.09086298588196716,0.023420895440990408,0.0477327183630816,0.06356529842504675,0.013556771014199259,0.03798460515650693,0.03758432576842661,0.006500569956480386,0.03266039839094138,0.1523996347375889,138.01349823686974,1511,4287.389386254001,138.01349823686974,7,staircaseramp1
49,0.022234631589989024,0.011682253320266888,6.88787410055711e-05,0.0417838417262613,0.02441609534556155,0.09086146408525052,0.023420193848778827,0.04704480707877859,0.06328778508696953,0.013744035610232712,0.03783710321323666,0.038007104502309264,0.006500365834820079,0.032660580729322264,0.15240078184006373,138.0135610151833,981,2873.1897531079994,138.0135610151833,7,staircaseramp1
50,0.021982725872783857,0.012009358330334794,6.884784786368252e-05,0.04178702722493289,0.023817211393291814,0.0908650558842896,0.023386670485859625,0.04627313121544053,0.06286922488393629,0.01384706994813105,0.03817704724588489,0.037155249170170906,0.006502139924279527,0.032667637135734374,0.15241835222307182,296.84351675198474,1107,7181.657730276,296.84351675198474,7,hhbrute3gstep
51,0.02197034537741732,0.012019317942543586,6.884882485417538e-05,0.04178691369861947,0.023815841393180156,0.09086514277198127,0.023386726391624126,0.046248781536944054,0.06286017852089515,0.013851144137191651,0.03817743876578393,0.03716128710448565,0.006502140782740834,0.03266758692705532,0.15241833026563065,296.84351926189464,913,5907.595349990002,296.84351926189464,7,hhbrute3gstep
52,0.021986904216215908,0.012006378428462004,6.884725570998467e-05,0.04178710094865495,0.023816869170755088,0.09086480352266953,0.023386731575440127,0.04627909195470895,0.06287226728872718,0.013845655546878766,0.03817756510680553,0.03715275329625534,0.0065021224894967885,0.03266761777267508,0.1524182847689072,296.84351717541716,1080,7006.577276106,296.84351717541716,7,hhbrute3gstep
53,0.021986733109372845,0.012005882350239768,6.884628733366616e-05,0.04178721812631518,0.023817503800363123,0.09086476077327393,0.02338664052398675,0.0462789992140037,0.06287241427246851,0.01384591714401462,0.038177341656747396,0.03715472938081217,0.006502125097514883,0.03266761845294741,0.15241836885683907,296.8435166130418,1349,9523.183466306,296.8435166130418,7,hhbrute3gstep
54,0.021903276302759157,0.012064738996025108,6.885291081623378e-05,0.041786436459659,0.023811677946661967,0.09086543274847211,0.023386697586307917,0.04612361590032927,0.06280940975035677,0.013875079416195337,0.038183090490423635,0.03720452852337554,0.006502167385181659,0.03266755065425308,0.15241829082267644,296.84357466026773,1079,6970.620401841,296.84357466026773,7,hhbrute3gstep
55,0.02198318027315454,0.012009446899426604,6.884685370960657e-05,0.041787146045137925,0.023818106980535842,0.09086515557062032,0.02338663390608635,0.04627129016637433,0.06287050011731186,0.013846615360244084,0.03817640747848499,0.037157649390937283,0.006502149068837577,0.032667685861227175,0.15241829630823175,296.84351676755364,1134,7430.8705238659995,296.84351676755364,7,hhbrute3gstep
56,0.021983750187553296,0.01201008158540792,6.884825924441671e-05,0.04178699818150179,0.02381751828136931,0.09086521040226016,0.023386628997754934,0.046276712697193204,0.0628706047840215,0.013846527844146046,0.038174970665844604,0.03715340334532536,0.006502153427763149,0.03266764663798329,0.15241847782798043,296.843516902859,1385,9830.676221903,296.843516902859,7,hhbrute3gstep
57,0.02204000012174651,0.011967321674801312,6.884356634701142e-05,0.04178755046892656,0.02382262631923485,0.09086424728009594,0.02338663533372125,0.04638362264808951,0.06291486676894882,0.01382768506017204,0.03817167981402279,0.03712292052485691,0.006502085998109152,0.03266773015512823,0.1524181943777694,296.8435401593012,1217,8468.122582545999,296.8435401593012,7,hhbrute3gstep
58,0.022029064823933325,0.011975781230856037,6.884458716502032e-05,0.04178742399438457,0.02382004103277585,0.09086461615030385,0.023386648955565272,0.046360337420574924,0.06290510423279792,0.013831259082227827,0.038174517271078776,0.03712733296982174,0.006502107516079456,0.032667673898050205,0.15241847229043531,296.843530934893,1346,8752.955872296996,296.843530934893,7,hhbrute3gstep
59,0.02198355500626166,0.012010346260495451,6.884744653592331e-05,0.04178707986956984,0.023816648119055723,0.09086507228535186,0.02338674123257391,0.0462722593744945,0.06286909574487495,0.013846741546916353,0.03817700724782526,0.03715523928185509,0.006502137083930113,0.03266760899571857,0.15241843044501965,296.843517222854,1205,7802.335936099997,296.843517222854,7,hhbrute3gstep
60,0.021983249668077482,0.01200882564803326,6.884803735791658e-05,0.04178700775157962,0.023816975716044138,0.09086474347170223,0.023386686015464637,0.04627593254655135,0.06287133583620365,0.01384765782795943,0.038176286310648073,0.03715501845526281,0.006502113785670246,0.032667614092007656,0.15241840646132668,296.84351696610327,991,6425.333388248,296.84351696610327,7,hhbrute3gstep
61,0.021983429069336775,0.012008867754114189,6.884695355754075e-05,0.04178714932534507,0.023818461454455094,0.09086488502861656,0.023386689718751692,0.04627475260052097,0.06287123549525474,0.013846592992314758,0.03817580391519573,0.037156310581942444,0.006502137327169836,0.03266758349226686,0.15241827301999566,296.8435170079266,1622,10551.660617392,296.8435170079266,7,hhbrute3gstep
62,0.02199010742919696,0.012004627369268156,6.8848115286053e-05,0.04178700820692815,0.023816975166182582,0.09086497891402188,0.023386719993253063,0.04629146750907976,0.06287438645491567,0.013845804710654504,0.03817560144385863,0.03715014836262466,0.006502150173666352,0.03266757169535253,0.1524182631135334,296.8435156659914,1655,10834.126894119003,296.8435156659914,7,hhbrute3gstep
63,0.021982912073672003,0.012011309468534227,6.885240810091966e-05,0.041786537846019725,0.02381692482419256,0.09086444138658398,0.023386669123763196,0.046289359292757015,0.06287250191923778,0.013849032857244929,0.03816979471380656,0.037149131488935276,0.006502063961036283,0.032667713833440575,0.15241872415604454,296.84351922971234,1052,7500.810969596005,296.84351922971234,7,hhbrute3gstep
64,0.021983560707660665,0.012009649246446177,6.885009956896734e-05,0.04178678833311842,0.023816808608263736,0.09086469947011963,0.023386657068567178,0.04628291027944027,0.06287070754621012,0.013848580687149894,0.03817400863981142,0.03715364899678016,0.006502108500325359,0.032667661518359245,0.15241854332251709,296.84351721060295,1123,7941.232556449999,296.84351721060295,7,hhbrute3gstep
65,0.021983147647820975,0.012010267200850147,6.884826316909788e-05,0.04178697333291076,0.02381715948670643,0.09086479997772007,0.023386695838505247,0.04627323532675252,0.06286929779907559,0.013847208418557078,0.038176004569412676,0.0371560693703944,0.006502113798281986,0.032667675229839085,0.1524183296213181,296.84351613245724,1497,10668.710637377,296.84351613245724,7,hhbrute3gstep
66,0.021991228240962033,0.012002872382327097,6.88459339799215e-05,0.04178725346994546,0.023818675653468437,0.09086487166222011,0.023386707651192846,0.046283817273087884,0.06287597246408302,0.013843526472283346,0.03817720253465928,0.037154095045092886,0.006502117196179994,0.03266766714120461,0.15241840125166922,296.84351555682844,1742,12247.108363222998,296.84351555682844,7,hhbrute3gstep
67,0.021984305460223934,0.012007715942484436,6.884740462561398e-05,0.041787089091573075,0.023818125610089322,0.09086489140617478,0.023386618373796794,0.046275367741415226,0.06287066163326581,0.013846647953528312,0.038176673861164405,0.03715698353947866,0.006502132233869659,0.03266770057859913,0.15241835226725525,296.84351695972424,1402,9824.039102425,296.84351695972424,7,hhbrute3gstep
68,0.02198355470925756,0.012008910179416772,6.884764643808051e-05,0.04178704964997031,0.023818109227982564,0.09086479472381662,0.023386667966991247,0.046275307991295464,0.06287177446808191,0.01384702492171009,0.03817540147152283,0.03715650484664971,0.006502115585098779,0.03266767917187947,0.15241827167610003,296.8435166246625,1169,8209.010533649998,296.8435166246625,7,hhbrute3gstep
69,0.02198340253729284,0.012008804412444717,6.884768500981923e-05,0.04178704536139142,0.023817521261895427,0.0908645098355859,0.023386681315272655,0.046275097265244834,0.06287064026638133,0.013846819765538707,0.03817632897923962,0.0371548030924677,0.006502108785682966,0.03266767847748466,0.15241810956697432,296.8435173838493,983,6576.678373692004,296.8435173838493,7,hhbrute3gstep
70,0.022009333067429235,0.01199258957472508,6.884653911906131e-05,0.041787183493426756,0.023814037640673084,0.09086528723864495,0.023386657636930548,0.046321424684822754,0.06288587774618147,0.013839420476920494,0.03817844958407982,0.03713485087779373,0.006502155448361914,0.03266768163823915,0.15241835852795835,296.84352271720525,1495,10295.354790795005,296.84352271720525,7,hhbrute3gstep
71,0.02206876340502396,0.011946903412494572,6.884130315415899e-05,0.04178782839424711,0.023826276113160804,0.09086435259357827,0.023386585566740833,0.046435262949917365,0.06293782351532232,0.01381721598102382,0.03816899240348597,0.03710925634935394,0.006502111353496094,0.032667690259447275,0.15241844853123887,296.8435731593226,1232,8736.352366563995,296.8435731593226,7,hhbrute3gstep
72,0.02198272926727101,0.012009574932144843,6.88475160773476e-05,0.041787085067063086,0.023817056235604598,0.09086475795507754,0.02338671522140855,0.046272626935457334,0.06286940983063247,0.013847268025050334,0.03817723919506441,0.037155998441484143,0.006502107189266437,0.03266762071406127,0.15241847027625607,296.8435164492977,1217,7894.746399037,296.8435164492977,7,hhbrute3gstep
73,0.021990066966096615,0.012004621095880137,6.88465387246526e-05,0.04178719345856122,0.023818206560508922,0.0908649387188095,0.023386653416954076,0.046284737243848496,0.06287433395568956,0.013844102600732636,0.03817635051972863,0.037152251872458034,0.006502135515549888,0.03266764166612555,0.15241834722543918,296.8435164539686,1532,9932.615187149002,296.8435164539686,7,hhbrute3gstep
74,0.021982551937272932,0.01200944060711615,6.88475275566528e-05,0.04178708123609213,0.02381691934013587,0.09086496391875765,0.02338666049418794,0.0462727749078708,0.06286920689997011,0.013846978723544715,0.03817734784839739,0.0371540898501124,0.006502131779277286,0.03266761162133618,0.15241846577530002,296.8435166346742,1431,9307.038867178002,296.8435166346742,7,hhbrute3gstep
75,0.022281610485397542,0.011748184902710417,6.882105688384701e-05,0.04179199272126063,0.023761114166969976,0.09084645535897352,0.023376712130919262,0.04717380430027501,0.06330502960669748,0.013795430001761123,0.03814264122494412,0.03682146496462747,0.00650076803342604,0.03268594324878121,0.15240704318140416,202.52917616601496,1330,6242.943605346001,202.52917616601496,6,wangbrute3gstep
76,0.022284324885362163,0.011747305288748981,6.882165414720064e-05,0.04179193192744351,0.02376036117121679,0.09084674870067658,0.023376688260133983,0.047181598304383524,0.06330566043202088,0.013795077984332115,0.038142625018175,0.036819120663095575,0.006500819608277147,0.03268582815508383,0.15240731389832185,202.52917640512365,1160,5501.585224183,202.52917640512365,6,wangbrute3gstep
77,0.022310405116538017,0.011731332955171599,6.882035615215919e-05,0.041792079256784666,0.0237640827884493,0.09084606658069286,0.023376599004141758,0.047232522995021446,0.06332780549049935,0.01378717211766997,0.03813637534416518,0.03680967883225594,0.006500802619956719,0.03268588723814747,0.15240707464099618,202.52918917285868,893,4160.598150813996,202.52918917285868,6,wangbrute3gstep
