,a_1_a,a_1_b,b_a0_a,b_a0_b,k_b_a,a_a0_a,a_a0_b,b_1_a,b_1_b,b_a1_a,b_a1_b,a_a1_a,a_a1_b,k_f_a,g_Kr,RMSE,iterations,CPU_time,score,well,protocol
10,0.09104197659747915,0.023402205270824098,0.051887488071027325,0.06437312789822391,0.03585185432251875,0.02327607584327012,0.01076733824854286,0.006511307101846613,0.032668465359332766,6.933366529585227e-05,0.041729039419514315,0.013697690665903386,0.037375035709553264,0.02422395839465125,0.15242876653777862,138.18940992738536,1825,5142.875909691,138.18940992738536,8,staircaseramp1
11,0.09103003212364576,0.023400450612969553,0.049757234483579375,0.06379983706108423,0.03710409604306378,0.022210598346236152,0.011728439907980842,0.006510422531047933,0.03266991107940098,6.940862919881354e-05,0.041721678581499534,0.01402035882881168,0.0369222515913795,0.024527531937233695,0.15242891109136092,138.1901233732196,1389,3909.934350579999,138.1901233732196,8,staircaseramp1
12,0.09104137047788334,0.023402093915600018,0.05187352982364559,0.06436216938295705,0.035832205503414025,0.023276447827763412,0.01076786882032584,0.006511276060001966,0.03266860418183835,6.933155909126313e-05,0.041729243575571076,0.013696305976082094,0.037390111260367495,0.02421139746040518,0.15242827525135857,138.18941040211476,1590,4608.876105005001,138.18941040211476,8,staircaseramp1
13,0.09103714728997382,0.02340029385410001,0.050724279266714585,0.06365555565473291,0.0355850979819292,0.022482201045638292,0.011524683722532368,0.006510269599558138,0.03266805227903386,6.953345853938445e-05,0.041706218145707845,0.01397528877357594,0.037364344538278825,0.023946447424966738,0.15243968063254457,138.19035978228092,1652,4898.643579739999,138.19035978228092,8,staircaseramp1
14,0.09102817701024098,0.0234005706510292,0.04978910496018183,0.06386851791657042,0.03718917029692958,0.022285043516623096,0.011674451351267852,0.00651039376174631,0.0326701652478203,6.937594510255923e-05,0.04172545650731148,0.013978927905528583,0.03691079079297726,0.024578618928934683,0.152427148288747,138.1900884232532,1409,4204.611974088,138.1900884232532,8,staircaseramp1
15,0.09104142755661694,0.023402085311215397,0.0518774962503879,0.06437428919929196,0.03584639203488576,0.023286059164844553,0.010767987414310645,0.006511295560406361,0.032668659829256534,6.932925794021588e-05,0.041729519122607917,0.013688093970393549,0.03737751739076425,0.024224659336207505,0.15242823030386293,138.1894105220654,1709,4938.037606417,138.1894105220654,8,staircaseramp1
16,0.09104197659747915,0.023402205270824098,0.051887488071027325,0.06437312789822391,0.03585185432251875,0.02327607584327012,0.01076733824854286,0.006511307101846613,0.032668465359332766,6.933366529585227e-05,0.041729039419514315,0.013697690665903386,0.037375035709553264,0.02422395839465125,0.15242876653777862,138.18940992738536,1825,5185.9704316960015,138.18940992738536,8,staircaseramp1
17,0.09103003212364576,0.023400450612969553,0.049757234483579375,0.06379983706108423,0.03710409604306378,0.022210598346236152,0.011728439907980842,0.006510422531047933,0.03266991107940098,6.940862919881354e-05,0.041721678581499534,0.01402035882881168,0.0369222515913795,0.024527531937233695,0.15242891109136092,138.1901233732196,1389,3887.423829421001,138.1901233732196,8,staircaseramp1
18,0.09104137047788334,0.023402093915600018,0.05187352982364559,0.06436216938295705,0.035832205503414025,0.023276447827763412,0.01076786882032584,0.006511276060001966,0.03266860418183835,6.933155909126313e-05,0.041729243575571076,0.013696305976082094,0.037390111260367495,0.02421139746040518,0.15242827525135857,138.18941040211476,1590,4727.774170291999,138.18941040211476,8,staircaseramp1
19,0.09103714728997382,0.02340029385410001,0.050724279266714585,0.06365555565473291,0.0355850979819292,0.022482201045638292,0.011524683722532368,0.006510269599558138,0.03266805227903386,6.953345853938445e-05,0.041706218145707845,0.01397528877357594,0.037364344538278825,0.023946447424966738,0.15243968063254457,138.19035978228092,1652,4920.206486308999,138.19035978228092,8,staircaseramp1
20,0.09102817701024098,0.0234005706510292,0.04978910496018183,0.06386851791657042,0.03718917029692958,0.022285043516623096,0.011674451351267852,0.00651039376174631,0.0326701652478203,6.937594510255923e-05,0.04172545650731148,0.013978927905528583,0.03691079079297726,0.024578618928934683,0.152427148288747,138.1900884232532,1409,4170.724586034999,138.1900884232532,8,staircaseramp1
21,0.09104142755661694,0.023402085311215397,0.0518774962503879,0.06437428919929196,0.03584639203488576,0.023286059164844553,0.010767987414310645,0.006511295560406361,0.032668659829256534,6.932925794021588e-05,0.041729519122607917,0.013688093970393549,0.03737751739076425,0.024224659336207505,0.15242823030386293,138.1894105220654,1709,4796.220122503,138.1894105220654,8,staircaseramp1
22,0.09104197659747915,0.023402205270824098,0.051887488071027325,0.06437312789822391,0.03585185432251875,0.02327607584327012,0.01076733824854286,0.006511307101846613,0.032668465359332766,6.933366529585227e-05,0.041729039419514315,0.013697690665903386,0.037375035709553264,0.02422395839465125,0.15242876653777862,138.18940992738536,1825,5139.244759885001,138.18940992738536,8,staircaseramp1
23,0.09103003212364576,0.023400450612969553,0.049757234483579375,0.06379983706108423,0.03710409604306378,0.022210598346236152,0.011728439907980842,0.006510422531047933,0.03266991107940098,6.940862919881354e-05,0.041721678581499534,0.01402035882881168,0.0369222515913795,0.024527531937233695,0.15242891109136092,138.1901233732196,1389,3913.3018229070003,138.1901233732196,8,staircaseramp1
24,0.09104137047788334,0.023402093915600018,0.05187352982364559,0.06436216938295705,0.035832205503414025,0.023276447827763412,0.01076786882032584,0.006511276060001966,0.03266860418183835,6.933155909126313e-05,0.041729243575571076,0.013696305976082094,0.037390111260367495,0.02421139746040518,0.15242827525135857,138.18941040211476,1590,4723.098268567,138.18941040211476,8,staircaseramp1
25,0.0909638493141348,0.023410802105521388,0.049369216884554035,0.062367459889785364,0.03470655804608278,0.021700849994366986,0.011399024906766302,0.0065044781655625725,0.03265061391597645,6.936220881796309e-05,0.04172857829290975,0.0144642868759013,0.038901911549527324,0.023024742825105513,0.1524616429166371,139.07726970642236,1194,3820.4681545879994,139.07726970642236,6,sis
26,0.09085539515142889,0.023390610133383224,0.047012675113230123,0.0629840201425303,0.036771765444839025,0.02235331748187303,0.011762497684432995,0.006498690311751757,0.03267346845845057,6.884006831140062e-05,0.04179039617473542,0.01371457868929294,0.03820762828993583,0.023748741354250348,0.15244109934973993,139.08438860409956,793,2554.098566726001,139.08438860409956,6,sis
27,0.09085614717524527,0.02339072801937973,0.046986569019973154,0.06298824400329196,0.03677852077950432,0.022341683934031378,0.011758607231681813,0.006498748729627378,0.03267332891616469,6.883662454340426e-05,0.04179079035030731,0.013708873511381087,0.03820984233806404,0.02376210968573458,0.15244096867505907,139.08436715293834,1102,3613.18135567,139.08436715293834,6,sis
28,0.09095380593816717,0.023408206950958757,0.048095304810241074,0.0619759232363264,0.0352027758819112,0.02113143169391414,0.01203904458399932,0.006503668584210557,0.03265231549758657,6.942902738996953e-05,0.04172144102060387,0.014640783564812155,0.038665070775913114,0.023086344422090708,0.1524640446860591,139.0776784263129,1321,4225.840515077998,139.0776784263129,6,sis
29,0.09095791804840091,0.023408683347756393,0.048879511722005206,0.062206006942854906,0.034961359060548904,0.021371746925020058,0.011802157424605062,0.006503826072728514,0.03265161799318309,6.946575051522556e-05,0.0417173929597345,0.014600919378182144,0.03862652453934692,0.023079320883746632,0.15246722966464582,139.07739978334942,1407,4473.479362186001,139.07739978334942,6,sis
30,0.09096280019234644,0.023410092675721746,0.04958131277159777,0.062427831041334356,0.034559609524974,0.021773046913545067,0.011434863691968554,0.006504235297272384,0.0326505720308722,6.940362666921224e-05,0.04172415877208368,0.014423422012098147,0.038798890795742245,0.023017813014091455,0.1524662895693769,139.07721827891555,1525,5189.904518755,139.07721827891555,6,sis
31,0.09096215176097903,0.023409834272716132,0.049564055687662145,0.06242056281832685,0.03457121761154514,0.021743349930562563,0.01149613591496838,0.0065041316542876005,0.032650635113357404,6.942656967187838e-05,0.0417217023015649,0.01443715235045677,0.03873761195857252,0.023023932353088736,0.1524678290194338,139.0772318728884,1401,4632.587120785,139.0772318728884,6,sis
32,0.09093448266197096,0.02340525865761943,0.048366028923284184,0.062376924217205296,0.036134739431486144,0.021331991437683093,0.011625929266536049,0.006502907875286031,0.03265751277328818,6.930994040052192e-05,0.0417351581688265,0.01472285423912954,0.03857958725233525,0.023329749909180703,0.1524518925223707,139.07905024474246,1299,4220.532530486998,139.07905024474246,6,sis
33,0.09095613011594234,0.02340905634397377,0.048198667257412176,0.061990751875105464,0.03507816393804817,0.021219567793088957,0.011958213980273136,0.006503877593177686,0.03265168611911186,6.940427684704171e-05,0.04172410563603651,0.014592575999263236,0.038749605785884114,0.023050217630938747,0.1524631717169367,139.07759636026077,1479,4722.241636103001,139.07759636026077,6,sis
34,0.09096128375585445,0.02340943241027625,0.0493647952512368,0.062351949780121124,0.0346785218435059,0.021626950585204998,0.011587577341744376,0.0065040385337477805,0.03265093495895144,6.944056555497098e-05,0.0417201454540814,0.01448779610912792,0.038707030154528164,0.023039426566993787,0.15246792902511588,139.07725508267816,1349,4225.036814991003,139.07725508267816,6,sis
35,0.09094844624554843,0.023406799297835568,0.047902336476861054,0.06194350298435305,0.035254467945307774,0.02106656905663686,0.012223392535964479,0.006503199190787038,0.0326531154780166,6.94627195103436e-05,0.041718006041552416,0.014631772041338299,0.038515513933732,0.023113354277647595,0.15246728350925967,139.07789874585208,1313,4303.544495071001,139.07789874585208,6,sis
36,0.09096280019234644,0.023410092675721746,0.04958131277159777,0.062427831041334356,0.034559609524974,0.021773046913545067,0.011434863691968554,0.006504235297272384,0.0326505720308722,6.940362666921224e-05,0.04172415877208368,0.014423422012098147,0.038798890795742245,0.023017813014091455,0.1524662895693769,139.07721827891555,1525,4993.595719838,139.07721827891555,6,sis
37,0.09096215176097903,0.023409834272716132,0.049564055687662145,0.06242056281832685,0.03457121761154514,0.021743349930562563,0.01149613591496838,0.0065041316542876005,0.032650635113357404,6.942656967187838e-05,0.0417217023015649,0.01443715235045677,0.03873761195857252,0.023023932353088736,0.1524678290194338,139.0772318728884,1401,4696.507668035001,139.0772318728884,6,sis
38,0.09093448266197096,0.02340525865761943,0.048366028923284184,0.062376924217205296,0.036134739431486144,0.021331991437683093,0.011625929266536049,0.006502907875286031,0.03265751277328818,6.930994040052192e-05,0.0417351581688265,0.01472285423912954,0.03857958725233525,0.023329749909180703,0.1524518925223707,139.07905024474246,1299,4350.643687874999,139.07905024474246,6,sis
39,0.09095613011594234,0.02340905634397377,0.048198667257412176,0.061990751875105464,0.03507816393804817,0.021219567793088957,0.011958213980273136,0.006503877593177686,0.03265168611911186,6.940427684704171e-05,0.04172410563603651,0.014592575999263236,0.038749605785884114,0.023050217630938747,0.1524631717169367,139.07759636026077,1479,4815.237371580999,139.07759636026077,6,sis
40,0.09096128375585445,0.02340943241027625,0.0493647952512368,0.062351949780121124,0.0346785218435059,0.021626950585204998,0.011587577341744376,0.0065040385337477805,0.03265093495895144,6.944056555497098e-05,0.0417201454540814,0.01448779610912792,0.038707030154528164,0.023039426566993787,0.15246792902511588,139.07725508267816,1349,4256.420134611999,139.07725508267816,6,sis
41,0.09094844624554843,0.023406799297835568,0.047902336476861054,0.06194350298435305,0.035254467945307774,0.02106656905663686,0.012223392535964479,0.006503199190787038,0.0326531154780166,6.94627195103436e-05,0.041718006041552416,0.014631772041338299,0.038515513933732,0.023113354277647595,0.15246728350925967,139.07789874585208,1313,4152.722508422001,139.07789874585208,6,sis
42,0.09096280019234644,0.023410092675721746,0.04958131277159777,0.062427831041334356,0.034559609524974,0.021773046913545067,0.011434863691968554,0.006504235297272384,0.0326505720308722,6.940362666921224e-05,0.04172415877208368,0.014423422012098147,0.038798890795742245,0.023017813014091455,0.1524662895693769,139.07721827891555,1525,5136.833293932999,139.07721827891555,6,sis
43,0.09096215176097903,0.023409834272716132,0.049564055687662145,0.06242056281832685,0.03457121761154514,0.021743349930562563,0.01149613591496838,0.0065041316542876005,0.032650635113357404,6.942656967187838e-05,0.0417217023015649,0.01443715235045677,0.03873761195857252,0.023023932353088736,0.1524678290194338,139.0772318728884,1401,4577.547592857,139.0772318728884,6,sis
44,0.09093448266197096,0.02340525865761943,0.048366028923284184,0.062376924217205296,0.036134739431486144,0.021331991437683093,0.011625929266536049,0.006502907875286031,0.03265751277328818,6.930994040052192e-05,0.0417351581688265,0.01472285423912954,0.03857958725233525,0.023329749909180703,0.1524518925223707,139.07905024474246,1299,4116.611360715,139.07905024474246,6,sis
45,0.09095613011594234,0.02340905634397377,0.048198667257412176,0.061990751875105464,0.03507816393804817,0.021219567793088957,0.011958213980273136,0.006503877593177686,0.03265168611911186,6.940427684704171e-05,0.04172410563603651,0.014592575999263236,0.038749605785884114,0.023050217630938747,0.1524631717169367,139.07759636026077,1479,4671.262445169001,139.07759636026077,6,sis
46,0.09096128375585445,0.02340943241027625,0.0493647952512368,0.062351949780121124,0.0346785218435059,0.021626950585204998,0.011587577341744376,0.0065040385337477805,0.03265093495895144,6.944056555497098e-05,0.0417201454540814,0.01448779610912792,0.038707030154528164,0.023039426566993787,0.15246792902511588,139.07725508267816,1349,4260.187585899999,139.07725508267816,6,sis
47,0.09094844624554843,0.023406799297835568,0.047902336476861054,0.06194350298435305,0.035254467945307774,0.02106656905663686,0.012223392535964479,0.006503199190787038,0.0326531154780166,6.94627195103436e-05,0.041718006041552416,0.014631772041338299,0.038515513933732,0.023113354277647595,0.15246728350925967,139.07789874585208,1313,4384.124208792,139.07789874585208,6,sis
48,0.09096280019234644,0.023410092675721746,0.04958131277159777,0.062427831041334356,0.034559609524974,0.021773046913545067,0.011434863691968554,0.006504235297272384,0.0326505720308722,6.940362666921224e-05,0.04172415877208368,0.014423422012098147,0.038798890795742245,0.023017813014091455,0.1524662895693769,139.07721827891555,1525,5117.087483679999,139.07721827891555,6,sis
49,0.09096215176097903,0.023409834272716132,0.049564055687662145,0.06242056281832685,0.03457121761154514,0.021743349930562563,0.01149613591496838,0.0065041316542876005,0.032650635113357404,6.942656967187838e-05,0.0417217023015649,0.01443715235045677,0.03873761195857252,0.023023932353088736,0.1524678290194338,139.0772318728884,1401,4685.6741701989995,139.0772318728884,6,sis
50,0.09074945113852745,0.023396139590848047,0.04618603926920505,0.06285161959936351,0.03664330980928165,0.02212877384424856,0.011992549521172782,0.006488026389664746,0.032692853603028905,6.887375408342667e-05,0.04178271799694561,0.013644296402448764,0.03827074780547537,0.02376630748109111,0.1523798015922696,202.73990791187026,1585,7598.918404113001,202.73990791187026,1,wangbrute3gstep
51,0.09074982184179323,0.0233962155207905,0.04617038492707409,0.06284687093557356,0.036645517296734265,0.022122556763832322,0.011993819663941573,0.00648806523758539,0.03269278124193662,6.887234486134674e-05,0.041782862983448375,0.013645056606932528,0.03827612440601946,0.023765554551160094,0.15237959845498622,202.73990858779635,2019,9391.070223656,202.73990858779635,1,wangbrute3gstep
52,0.09074903489999214,0.02339625138616768,0.04616907801393373,0.06284772821882836,0.036646138434693075,0.022123137620969922,0.011995706735640427,0.006487968752225407,0.032692929592494,6.887290809072146e-05,0.04178280714646773,0.013644670493807258,0.03827325026205835,0.023765967855870044,0.152379616962465,202.73990811850857,1548,7447.766480555998,202.73990811850857,1,wangbrute3gstep
53,0.09074918923335284,0.023396186851732916,0.04618009433181383,0.0628506001896939,0.036645966865385605,0.022126946367472762,0.011992892917096614,0.006488010309190798,0.032692810793813254,6.887341826221478e-05,0.04178275739853919,0.013644934995543773,0.038272682598233125,0.02376598266688689,0.15237983246914394,202.7399072595071,1689,7816.310661623997,202.7399072595071,1,wangbrute3gstep
54,0.09074907246601122,0.02339618520387862,0.04618112965242588,0.0628500179909112,0.03664578203456316,0.022126828511581237,0.011992901436731117,0.006487990033643068,0.03269285003828957,6.887354576129663e-05,0.0417827411272758,0.013645161874036669,0.03827262950396753,0.023766076055987212,0.152379703895465,202.73990882048378,1315,6029.079453927,202.73990882048378,1,wangbrute3gstep
55,0.09074937264869914,0.023396170452386608,0.04618021732307145,0.0628518890576554,0.03664393073212197,0.02212592995733807,0.01199452169275944,0.006488032151168185,0.03269280086049782,6.88721802298991e-05,0.0417829160025481,0.013644514028950042,0.038271290483054464,0.023766233841845553,0.1523795944698552,202.73990834769984,1510,6892.241012425,202.73990834769984,1,wangbrute3gstep
56,0.09074939831140101,0.023396165906438213,0.04616413176261308,0.06284852122074686,0.03664551549815721,0.02212187319632782,0.011996858573863357,0.006488024696869731,0.032692822717215464,6.887238589979603e-05,0.04178288013846657,0.013644471114356842,0.03827428178717999,0.023765253896506112,0.15237974025999257,202.73990867234397,1325,6328.103663100001,202.73990867234397,1,wangbrute3gstep
57,0.0907511043855811,0.02339617481754688,0.04625485471003022,0.06284906471786289,0.03662291787167596,0.0221334139282074,0.011991491010133545,0.0064881810187551415,0.032692567035760435,6.88795421555226e-05,0.04178211790543365,0.01364751499906078,0.038256636269062644,0.02376787532527435,0.152380024210936,202.73992917103848,1556,7160.468161706001,202.73992917103848,1,wangbrute3gstep
58,0.09074852886752822,0.02339621687574637,0.04613602871785418,0.06282663116230838,0.036675477814931884,0.022094626164628612,0.012005262325979338,0.006487909259574395,0.032693018405009974,6.88757639577218e-05,0.041782457498984446,0.013661170787954658,0.03827577524050363,0.023766600519249784,0.1523793325818695,202.73992778512647,1552,7346.592445433998,202.73992778512647,1,wangbrute3gstep
59,0.09074923785414026,0.023396177728862513,0.04618506007999215,0.06284988142190406,0.036642708437527996,0.022128360289282983,0.011992828292939342,0.006488007134296633,0.03269284365571599,6.887415052276381e-05,0.041782673050988456,0.013643989080666842,0.038270848521730044,0.023766520204892453,0.15237979038714236,202.73990742615868,2017,9841.197052725998,202.73990742615868,1,wangbrute3gstep
60,0.09074907246601122,0.02339618520387862,0.04618112965242588,0.0628500179909112,0.03664578203456316,0.022126828511581237,0.011992901436731117,0.006487990033643068,0.03269285003828957,6.887354576129663e-05,0.0417827411272758,0.013645161874036669,0.03827262950396753,0.023766076055987212,0.152379703895465,202.73990882048378,1315,6388.084854774001,202.73990882048378,1,wangbrute3gstep
61,0.09074937264869914,0.023396170452386608,0.04618021732307145,0.0628518890576554,0.03664393073212197,0.02212592995733807,0.01199452169275944,0.006488032151168185,0.03269280086049782,6.88721802298991e-05,0.0417829160025481,0.013644514028950042,0.038271290483054464,0.023766233841845553,0.1523795944698552,202.73990834769984,1510,7170.120200321,202.73990834769984,1,wangbrute3gstep
62,0.09074939831140101,0.023396165906438213,0.04616413176261308,0.06284852122074686,0.03664551549815721,0.02212187319632782,0.011996858573863357,0.006488024696869731,0.032692822717215464,6.887238589979603e-05,0.04178288013846657,0.013644471114356842,0.03827428178717999,0.023765253896506112,0.15237974025999257,202.73990867234397,1325,6342.438793345002,202.73990867234397,1,wangbrute3gstep
63,0.0907511043855811,0.02339617481754688,0.04625485471003022,0.06284906471786289,0.03662291787167596,0.0221334139282074,0.011991491010133545,0.0064881810187551415,0.032692567035760435,6.88795421555226e-05,0.04178211790543365,0.01364751499906078,0.038256636269062644,0.02376787532527435,0.152380024210936,202.73992917103848,1556,7559.711390688,202.73992917103848,1,wangbrute3gstep
64,0.09074852886752822,0.02339621687574637,0.04613602871785418,0.06282663116230838,0.036675477814931884,0.022094626164628612,0.012005262325979338,0.006487909259574395,0.032693018405009974,6.88757639577218e-05,0.041782457498984446,0.013661170787954658,0.03827577524050363,0.023766600519249784,0.1523793325818695,202.73992778512647,1552,7476.165366583002,202.73992778512647,1,wangbrute3gstep
65,0.09074923785414026,0.023396177728862513,0.04618506007999215,0.06284988142190406,0.036642708437527996,0.022128360289282983,0.011992828292939342,0.006488007134296633,0.03269284365571599,6.887415052276381e-05,0.041782673050988456,0.013643989080666842,0.038270848521730044,0.023766520204892453,0.15237979038714236,202.73990742615868,2017,9548.479656145995,202.73990742615868,1,wangbrute3gstep
66,0.09074907246601122,0.02339618520387862,0.04618112965242588,0.0628500179909112,0.03664578203456316,0.022126828511581237,0.011992901436731117,0.006487990033643068,0.03269285003828957,6.887354576129663e-05,0.0417827411272758,0.013645161874036669,0.03827262950396753,0.023766076055987212,0.152379703895465,202.73990882048378,1315,6395.824584992,202.73990882048378,1,wangbrute3gstep
67,0.09074937264869914,0.023396170452386608,0.04618021732307145,0.0628518890576554,0.03664393073212197,0.02212592995733807,0.01199452169275944,0.006488032151168185,0.03269280086049782,6.88721802298991e-05,0.0417829160025481,0.013644514028950042,0.038271290483054464,0.023766233841845553,0.1523795944698552,202.73990834769984,1510,7270.9152221879995,202.73990834769984,1,wangbrute3gstep
68,0.09074939831140101,0.023396165906438213,0.04616413176261308,0.06284852122074686,0.03664551549815721,0.02212187319632782,0.011996858573863357,0.006488024696869731,0.032692822717215464,6.887238589979603e-05,0.04178288013846657,0.013644471114356842,0.03827428178717999,0.023765253896506112,0.15237974025999257,202.73990867234397,1325,6398.380177139001,202.73990867234397,1,wangbrute3gstep
69,0.0907511043855811,0.02339617481754688,0.04625485471003022,0.06284906471786289,0.03662291787167596,0.0221334139282074,0.011991491010133545,0.0064881810187551415,0.032692567035760435,6.88795421555226e-05,0.04178211790543365,0.01364751499906078,0.038256636269062644,0.02376787532527435,0.152380024210936,202.73992917103848,1556,7554.380008845001,202.73992917103848,1,wangbrute3gstep
70,0.09074852886752822,0.02339621687574637,0.04613602871785418,0.06282663116230838,0.036675477814931884,0.022094626164628612,0.012005262325979338,0.006487909259574395,0.032693018405009974,6.88757639577218e-05,0.041782457498984446,0.013661170787954658,0.03827577524050363,0.023766600519249784,0.1523793325818695,202.73992778512647,1552,7465.689989343999,202.73992778512647,1,wangbrute3gstep
71,0.09074923785414026,0.023396177728862513,0.04618506007999215,0.06284988142190406,0.036642708437527996,0.022128360289282983,0.011992828292939342,0.006488007134296633,0.03269284365571599,6.887415052276381e-05,0.041782673050988456,0.013643989080666842,0.038270848521730044,0.023766520204892453,0.15237979038714236,202.73990742615868,2017,9856.205569102,202.73990742615868,1,wangbrute3gstep
72,0.09074907246601122,0.02339618520387862,0.04618112965242588,0.0628500179909112,0.03664578203456316,0.022126828511581237,0.011992901436731117,0.006487990033643068,0.03269285003828957,6.887354576129663e-05,0.0417827411272758,0.013645161874036669,0.03827262950396753,0.023766076055987212,0.152379703895465,202.73990882048378,1315,6373.8572558139995,202.73990882048378,1,wangbrute3gstep
73,0.09074937264869914,0.023396170452386608,0.04618021732307145,0.0628518890576554,0.03664393073212197,0.02212592995733807,0.01199452169275944,0.006488032151168185,0.03269280086049782,6.88721802298991e-05,0.0417829160025481,0.013644514028950042,0.038271290483054464,0.023766233841845553,0.1523795944698552,202.73990834769984,1510,7084.338186905001,202.73990834769984,1,wangbrute3gstep
74,0.09074939831140101,0.023396165906438213,0.04616413176261308,0.06284852122074686,0.03664551549815721,0.02212187319632782,0.011996858573863357,0.006488024696869731,0.032692822717215464,6.887238589979603e-05,0.04178288013846657,0.013644471114356842,0.03827428178717999,0.023765253896506112,0.15237974025999257,202.73990867234397,1325,6043.9471780799995,202.73990867234397,1,wangbrute3gstep
75,0.09080756499699572,0.0233987028084233,0.046813370598166724,0.06312601686785474,0.036749188625771076,0.022486300022367737,0.01170068962774316,0.006495596372862785,0.03267619292804742,6.898147769235348e-05,0.041767117273641456,0.013650962625317906,0.03844470475983273,0.023637570875290437,0.1524153479273574,173.7685013524637,1693,7224.161236333002,173.7685013524637,9,spacefill19
76,0.09080785509476426,0.023398807351725923,0.04678539492205791,0.06312350466232453,0.03675015590731646,0.0224699691014117,0.011718545685412706,0.006495630196287146,0.0326760872165346,6.898162088130872e-05,0.04176710997956015,0.013656277412327727,0.038443332004954534,0.02363222548175682,0.15241518847505672,173.76853289573455,1466,6344.479761807997,173.76853289573455,9,spacefill19
77,0.09080935273285766,0.023398523651197385,0.0467147762159804,0.06310790711851065,0.0367495058529018,0.022414800260819972,0.011780488205952813,0.0064957137326360345,0.032676193218793136,6.89934131274414e-05,0.041765809050482834,0.013675365736683445,0.03841810401787935,0.023622161844869163,0.15241538240779764,173.7687181982899,1746,7672.754631834003,173.7687181982899,9,spacefill19
